,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
1,0.0,0.13539730680582293,0.14634244203584165,0.20952186862621175,0.3028650781480977,0.2464995771589102,0.2464995771589102,0.287544219163107,0.3277790433459878,0.384191804654328,0.3028650781480977,0.45337949965142016,0.37567102869222596,0.28339207278879347,0.37983880147141463,0.37983880147141463,0.37338129741632664,0.3814486200909109,0.37983880147141463,0.3605009362639003,0.37983880147141463,0.3814486200909109,0.37983880147141463,0.2403531329431099,0.32582818578248307,0.325421690523051,0.3613227158363118,0.2871401722932586,0.3360340332783285,0.26906387606936244,0.3429273012356648,0.25676484790237586,0.07030068201241307,0.07134134477166423,0.2403531329431099,0.26906387606936244,0.0,0.14634244203584165,0.13539730680582293,0.3814486200909109,0.3277790433459878,0.07134134477166423,0.287544219163107,0.32582818578248307,0.2871401722932586,0.37983880147141463,0.37983880147141463,0.25676484790237586,0.3814486200909109,0.2464995771589102,0.07030068201241307,0.37338129741632664,0.3028650781480977,0.3605009362639003,0.2464995771589102,0.3360340332783285,0.325421690523051,0.384191804654328,0.20952186862621175,0.28339207278879347,0.37983880147141463,0.37567102869222596,0.3028650781480977,0.37983880147141463,0.3429273012356648,0.37983880147141463,0.45337949965142016,0.3613227158363118
2,0.13539730680582293,0.0,0.10685339373395365,0.0845672576990078,0.1785565876208685,0.1294309856559516,0.1294309856559516,0.16281429374102158,0.23978679250146812,0.2692718280720474,0.1785565876208685,0.33277956286050725,0.24827415650693452,0.1980030509174301,0.25868891695778706,0.25868891695778706,0.2630648109047469,0.2548973482761431,0.25868891695778706,0.26686627562053505,0.25868891695778706,0.2548973482761431,0.25868891695778706,0.12453624232344897,0.20598632411948473,0.20416010111884375,0.2392741626717529,0.18467427516799956,0.22767053832252426,0.14856836473599622,0.23414699690253152,0.1937535414487479,0.08470824112546506,0.16602208405825714,0.12453624232344897,0.14856836473599622,0.13539730680582293,0.10685339373395365,0.0,0.2548973482761431,0.23978679250146812,0.16602208405825714,0.16281429374102158,0.20598632411948473,0.18467427516799956,0.25868891695778706,0.25868891695778706,0.1937535414487479,0.2548973482761431,0.1294309856559516,0.08470824112546506,0.2630648109047469,0.1785565876208685,0.26686627562053505,0.1294309856559516,0.22767053832252426,0.20416010111884375,0.2692718280720474,0.0845672576990078,0.1980030509174301,0.25868891695778706,0.24827415650693452,0.1785565876208685,0.25868891695778706,0.23414699690253152,0.25868891695778706,0.33277956286050725,0.2392741626717529
3,0.14634244203584165,0.10685339373395365,0.0,0.12452346811423316,0.21667790389276306,0.1852253576934022,0.1852253576934022,0.18762097340534248,0.1889351995425536,0.2713688733941042,0.21667790389276306,0.36557525941598856,0.28938126346281745,0.14312272117938835,0.27591339160264894,0.27591339160264894,0.3412015832089555,0.2897307920640776,0.27591339160264894,0.22539207085284546,0.27591339160264894,0.2897307920640776,0.27591339160264894,0.13446194424281666,0.29074517766820174,0.28748481176351875,0.26621471058427565,0.16024053895862841,0.21267607754318996,0.16833772045278828,0.2196642203583916,0.11567831346122687,0.09719455236053985,0.20751417636886874,0.13446194424281666,0.16833772045278828,0.14634244203584165,0.0,0.10685339373395365,0.2897307920640776,0.1889351995425536,0.20751417636886874,0.18762097340534248,0.29074517766820174,0.16024053895862841,0.27591339160264894,0.27591339160264894,0.11567831346122687,0.2897307920640776,0.1852253576934022,0.09719455236053985,0.3412015832089555,0.21667790389276306,0.22539207085284546,0.1852253576934022,0.21267607754318996,0.28748481176351875,0.2713688733941042,0.12452346811423316,0.14312272117938835,0.27591339160264894,0.28938126346281745,0.21667790389276306,0.27591339160264894,0.2196642203583916,0.27591339160264894,0.36557525941598856,0.26621471058427565
4,0.20952186862621175,0.0845672576990078,0.12452346811423316,0.0,0.10686156220905939,0.08258995445913805,0.08258995445913805,0.08070234628412763,0.16604492881038233,0.18786023397562268,0.10686156220905939,0.26242577353850005,0.17667041827652544,0.1279548684862629,0.178670451117911,0.178670451117911,0.23023126581597642,0.180282715920678,0.178670451117911,0.18916562339041026,0.178670451117911,0.180282715920678,0.178670451117911,0.04616270159797879,0.17281695481613027,0.16896726919305924,0.1628999518529421,0.10624875314000307,0.1460775199942341,0.06730444520637936,0.15238648430463536,0.1389901609247324,0.15200522803236155,0.24731817757252775,0.04616270159797879,0.06730444520637936,0.20952186862621175,0.12452346811423316,0.0845672576990078,0.180282715920678,0.16604492881038233,0.24731817757252775,0.08070234628412763,0.17281695481613027,0.10624875314000307,0.178670451117911,0.178670451117911,0.1389901609247324,0.180282715920678,0.08258995445913805,0.15200522803236155,0.23023126581597642,0.10686156220905939,0.18916562339041026,0.08258995445913805,0.1460775199942341,0.16896726919305924,0.18786023397562268,0.0,0.1279548684862629,0.178670451117911,0.17667041827652544,0.10686156220905939,0.178670451117911,0.15238648430463536,0.178670451117911,0.26242577353850005,0.1628999518529421
5,0.3028650781480977,0.1785565876208685,0.21667790389276306,0.10686156220905939,0.0,0.06352561535713754,0.06352561535713754,0.06549185516683674,0.1546813990584407,0.11406912809335507,0.0,0.16261959652426777,0.08104013630906133,0.15061586703782615,0.09498408325617604,0.09498408325617604,0.15332854398153548,0.08827634139905566,0.09498408325617604,0.14681790680919365,0.09498408325617604,0.08827634139905566,0.09498408325617604,0.08829595204384924,0.11831374031183856,0.11244277106214931,0.06789015664253122,0.09594108683542346,0.09635769782745107,0.05457200723032529,0.10589347012189541,0.1898140407193074,0.2433012580356929,0.33041380529381636,0.08829595204384924,0.05457200723032529,0.3028650781480977,0.21667790389276306,0.1785565876208685,0.08827634139905566,0.1546813990584407,0.33041380529381636,0.06549185516683674,0.11831374031183856,0.09594108683542346,0.09498408325617604,0.09498408325617604,0.1898140407193074,0.08827634139905566,0.06352561535713754,0.2433012580356929,0.15332854398153548,0.0,0.14681790680919365,0.06352561535713754,0.09635769782745107,0.11244277106214931,0.11406912809335507,0.10686156220905939,0.15061586703782615,0.09498408325617604,0.08104013630906133,0.0,0.09498408325617604,0.10589347012189541,0.09498408325617604,0.16261959652426777,0.06789015664253122
6,0.2464995771589102,0.1294309856559516,0.1852253576934022,0.08258995445913805,0.06352561535713754,0.0,0.0,0.0887265278986453,0.18327198508086034,0.1731566239430566,0.06352561535713754,0.21831758183603786,0.13989893599507552,0.16053472906995367,0.15608395696308008,0.15608395696308008,0.16337164949477848,0.14919095634977184,0.15608395696308008,0.1918834856323696,0.15608395696308008,0.14919095634977184,0.15608395696308008,0.07954867020449774,0.11959788285959976,0.11688853133512732,0.12832995569624403,0.11487527080770436,0.1450655276229975,0.06624548046884059,0.15420336457469572,0.17999677070810408,0.18836399578708035,0.27022792088233816,0.07954867020449774,0.06624548046884059,0.2464995771589102,0.1852253576934022,0.1294309856559516,0.14919095634977184,0.18327198508086034,0.27022792088233816,0.0887265278986453,0.11959788285959976,0.11487527080770436,0.15608395696308008,0.15608395696308008,0.17999677070810408,0.14919095634977184,0.0,0.18836399578708035,0.16337164949477848,0.06352561535713754,0.1918834856323696,0.0,0.1450655276229975,0.11688853133512732,0.1731566239430566,0.08258995445913805,0.16053472906995367,0.15608395696308008,0.13989893599507552,0.06352561535713754,0.15608395696308008,0.15420336457469572,0.15608395696308008,0.21831758183603786,0.12832995569624403
7,0.2464995771589102,0.1294309856559516,0.1852253576934022,0.08258995445913805,0.06352561535713754,0.0,0.0,0.0887265278986453,0.18327198508086034,0.1731566239430566,0.06352561535713754,0.21831758183603786,0.13989893599507552,0.16053472906995367,0.15608395696308008,0.15608395696308008,0.16337164949477848,0.14919095634977184,0.15608395696308008,0.1918834856323696,0.15608395696308008,0.14919095634977184,0.15608395696308008,0.07954867020449774,0.11959788285959976,0.11688853133512732,0.12832995569624403,0.11487527080770436,0.1450655276229975,0.06624548046884059,0.15420336457469572,0.17999677070810408,0.18836399578708035,0.27022792088233816,0.07954867020449774,0.06624548046884059,0.2464995771589102,0.1852253576934022,0.1294309856559516,0.14919095634977184,0.18327198508086034,0.27022792088233816,0.0887265278986453,0.11959788285959976,0.11487527080770436,0.15608395696308008,0.15608395696308008,0.17999677070810408,0.14919095634977184,0.0,0.18836399578708035,0.16337164949477848,0.06352561535713754,0.1918834856323696,0.0,0.1450655276229975,0.11688853133512732,0.1731566239430566,0.08258995445913805,0.16053472906995367,0.15608395696308008,0.13989893599507552,0.06352561535713754,0.15608395696308008,0.15420336457469572,0.15608395696308008,0.21831758183603786,0.12832995569624403
8,0.287544219163107,0.16281429374102158,0.18762097340534248,0.08070234628412763,0.06549185516683674,0.0887265278986453,0.0887265278986453,0.0,0.11547561942522089,0.11544528344210674,0.06549185516683674,0.1956813169532542,0.10935686132656201,0.10536744758528911,0.10408560937747646,0.10408560937747646,0.2072760026685252,0.10812257699874213,0.10408560937747646,0.12767554177337279,0.10408560937747646,0.10812257699874213,0.10408560937747646,0.05908111530591395,0.155005214043169,0.14853731072314066,0.0979132933963648,0.0618953721630795,0.0797589582401099,0.033479355200521185,0.08493687976201061,0.1567460203330559,0.2303818976222035,0.32486478629674614,0.05908111530591395,0.033479355200521185,0.287544219163107,0.18762097340534248,0.16281429374102158,0.10812257699874213,0.11547561942522089,0.32486478629674614,0.0,0.155005214043169,0.0618953721630795,0.10408560937747646,0.10408560937747646,0.1567460203330559,0.10812257699874213,0.0887265278986453,0.2303818976222035,0.2072760026685252,0.06549185516683674,0.12767554177337279,0.0887265278986453,0.0797589582401099,0.14853731072314066,0.11544528344210674,0.08070234628412763,0.10536744758528911,0.10408560937747646,0.10935686132656201,0.06549185516683674,0.10408560937747646,0.08493687976201061,0.10408560937747646,0.1956813169532542,0.0979132933963648
9,0.3277790433459878,0.23978679250146812,0.1889351995425536,0.16604492881038233,0.1546813990584407,0.18327198508086034,0.18327198508086034,0.11547561942522089,0.0,0.12823376232233713,0.1546813990584407,0.2416019436689825,0.18161533967320417,0.04684590222591555,0.14521208158389182,0.14521208158389182,0.30141018775594086,0.1715260388838133,0.14521208158389182,0.044770927164056167,0.14521208158389182,0.1715260388838133,0.14521208158389182,0.1257921797552458,0.26231688768817363,0.2556401137180482,0.16039521964846762,0.07021397848846905,0.07136192748521561,0.12071777459239191,0.06989221276181196,0.10439958765438152,0.2755307979352152,0.38345077509877806,0.1257921797552458,0.12071777459239191,0.3277790433459878,0.1889351995425536,0.23978679250146812,0.1715260388838133,0.0,0.38345077509877806,0.11547561942522089,0.26231688768817363,0.07021397848846905,0.14521208158389182,0.14521208158389182,0.10439958765438152,0.1715260388838133,0.18327198508086034,0.2755307979352152,0.30141018775594086,0.1546813990584407,0.044770927164056167,0.18327198508086034,0.07136192748521561,0.2556401137180482,0.12823376232233713,0.16604492881038233,0.04684590222591555,0.14521208158389182,0.18161533967320417,0.1546813990584407,0.14521208158389182,0.06989221276181196,0.14521208158389182,0.2416019436689825,0.16039521964846762
10,0.384191804654328,0.2692718280720474,0.2713688733941042,0.18786023397562268,0.11406912809335507,0.1731566239430566,0.1731566239430566,0.11544528344210674,0.12823376232233713,0.0,0.11406912809335507,0.11686647529684763,0.07373420734032621,0.15511670651697299,0.02306395108144524,0.02306395108144524,0.2203160561722066,0.05742566697132823,0.02306395108144524,0.09299005291243594,0.02306395108144524,0.05742566697132823,0.02306395108144524,0.15650350708331973,0.20832941580983408,0.202182213866189,0.05933574962973383,0.11509895624739026,0.0649174250544257,0.12671267203986716,0.061914143528548224,0.212537190547535,0.3279157001376846,0.42444133865320355,0.15650350708331973,0.12671267203986716,0.384191804654328,0.2713688733941042,0.2692718280720474,0.05742566697132823,0.12823376232233713,0.42444133865320355,0.11544528344210674,0.20832941580983408,0.11509895624739026,0.02306395108144524,0.02306395108144524,0.212537190547535,0.05742566697132823,0.1731566239430566,0.3279157001376846,0.2203160561722066,0.11406912809335507,0.09299005291243594,0.1731566239430566,0.0649174250544257,0.202182213866189,0.0,0.18786023397562268,0.15511670651697299,0.02306395108144524,0.07373420734032621,0.11406912809335507,0.02306395108144524,0.061914143528548224,0.02306395108144524,0.11686647529684763,0.05933574962973383
