0,26.86496925,23.40529060
1,30.95278358,-6.64958239
2,-39.86287308,-21.96325874
3,-43.87919235,-15.80299568
4,-29.07734680,-37.16772461
5,-41.63878632,-21.44743156
6,-26.81686020,-36.34693527
7,1.31255734,-41.80082703
8,-38.00325775,-27.43506050
9,-43.48031235,-15.39408207
10,-42.59008026,-14.92912674
11,-37.65423203,-27.78005791
12,-41.17907333,-22.86739349
13,-9.66219234,-44.23024750
14,-43.33819199,-15.61332512
15,-33.59941483,-32.93780899
16,-41.32315063,-23.00638580
17,-43.59492874,-18.57931328
18,30.59316254,-17.21880913
19,-16.30833244,-43.01233673
20,1.01104081,-43.69128418
21,-35.62299347,-30.64167023
22,-42.19330978,-22.25692940
23,-43.35095596,-19.15727997
24,3.39808059,-41.78212357
25,-10.13343525,-42.58117294
26,-28.83760834,-34.70877838
27,-42.30648041,-20.19861221
28,11.52263546,-37.70022964
29,-37.11117935,-28.52162933
30,28.50086403,-20.98900986
31,-36.11978531,-28.00679970
32,-28.28804207,-37.45647049
33,-17.20479202,-43.85518265
34,11.85036945,-35.45394897
35,-40.77859879,-24.17149544
36,-36.98262405,-26.72756958
37,-44.13615417,-17.90316200
38,-43.36932755,-16.97698021
39,-31.42250252,-34.80903244
40,-24.30167961,-40.25043106
41,-9.71717644,-44.37917709
42,-43.90669250,-16.55928993
43,-12.75531197,-44.92943954
44,-38.55140305,-26.16887856
45,-30.69350815,-36.97637939
46,-43.67295837,-17.94227219
47,-36.64359283,-27.78877258
48,-39.68229294,-25.10497284
49,-36.72792435,-29.05463219
50,-43.95317078,-19.12071800
51,-12.56410408,-45.13986969
52,-34.07045364,-31.04056358
53,-0.91370010,-43.57983780
54,-26.05639076,-38.93341827
55,-43.31764221,-20.58185959
56,-11.82487106,-45.61877441
57,18.92260933,-24.69172287
58,-32.97266388,-33.09300995
59,-39.89630890,-23.15890884
60,-40.44380569,-24.07447052
61,-41.26876450,-23.81577492
62,-25.30762672,-39.92954254
63,-33.96041107,-32.78877640
64,-38.81951141,-26.17885590
65,-42.96699905,-15.23487377
66,28.48131561,-14.71666813
67,-18.15484428,-44.14842606
68,-16.91234016,-42.11946106
69,-34.36010742,-32.11936188
70,11.94349384,-30.43103600
71,-39.28040314,-24.38587189
72,-16.37742996,-42.75886154
73,-42.72669220,-20.46937180
74,-34.99890137,-31.96640587
75,-35.05999374,-30.65628052
76,-43.06364059,-20.07665062
77,-42.05668259,-22.55778122
78,-4.51676702,-45.36614227
79,-36.19896698,-29.16461563
80,-9.53897476,-46.50252914
81,-43.45787048,-17.02612877
82,-42.60354233,-21.17805862
83,-20.25370026,-43.72098160
84,-27.37107658,-38.64101028
85,-42.84473038,-19.23875427
86,-29.69166756,-35.70175552
87,-17.83721542,-44.08346939
88,-32.18368149,-34.99849701
89,-17.49007034,-43.12660217
90,-42.04381943,-20.85885239
91,2.54263973,-42.02834702
92,-22.41678429,-42.15447998
93,-33.63468552,-31.86519051
94,29.69193840,-19.47168159
95,-21.15648651,-42.75455093
96,-31.45501900,-36.14201736
97,-28.71486282,-35.04782104
98,-11.26345062,-44.78521347
99,-39.62136078,-23.92199898
100,-42.62564850,-18.38661575
101,-40.68498611,-22.67275810
102,-43.63618088,-19.25682259
103,-34.94124985,-31.38937378
104,-10.15368557,-41.68441010
105,-39.80464935,-24.53701973
106,-24.22292519,-39.96671295
107,-40.10470963,-24.97911644
108,-9.39015675,-45.51928711
109,-39.31518173,-23.14063644
110,-8.69790745,-43.81464767
111,-31.98073578,-34.05275345
112,-41.09394836,-21.74718475
113,-44.08857727,-17.54878998
114,-18.90096283,-42.67955017
115,-42.44453049,-16.01176262
116,33.02172089,-13.44050694
117,-33.61056519,-33.51217651
118,-25.66825676,-40.41886520
119,-23.81415749,-40.52880859
120,-9.79149437,-45.79749680
121,-12.31916714,-42.98463440
122,-0.11981492,-42.98487854
123,-16.87223053,-44.24639893
124,-41.86602020,-21.94493103
125,-31.91315269,-33.14150620
126,-41.01818466,-24.37555122
127,0.99136531,-40.73585510
128,-38.95936203,-25.20896149
129,9.57294655,-40.60192490
130,-35.86056900,-29.92147064
131,-42.20112610,-14.92262459
132,-35.26306152,-31.49816895
133,-25.86475754,-39.71868515
134,-33.13806915,-32.73324203
135,-18.71859360,-44.48742294
136,-0.03021496,-43.34983444
137,-28.16146851,-36.11913300
138,-31.49503899,-36.04083633
139,-35.92276001,-29.53009605
140,-18.87326241,-44.93167114
141,-30.47335625,-36.48564911
142,-30.81728745,-35.29080582
143,-40.18284225,-23.81084633
144,-44.02001190,-16.37459946
145,-15.97968006,-40.31943512
146,5.29492331,-41.83493042
147,4.66949987,-41.15916443
148,9.16949844,-33.46013260
149,-23.41442299,-41.57839966
150,28.82489586,-14.67271233
151,24.35283852,-12.89958668
152,5.87696218,-42.22117233
153,10.05924606,-33.56889725
154,21.61003876,-22.29303360
155,-11.96736526,-42.96727753
156,-20.07739067,-43.23283768
157,12.70938396,-37.16461182
158,-29.43146706,-37.13594818
159,-2.51363659,61.33250427
160,19.83485794,-28.57520676
161,-32.01736069,-35.41161728
162,26.86302376,-14.79786110
163,-38.26354980,-26.89816475
164,-0.07162604,-37.88665771
165,-26.30796242,7.76829052
166,-23.57760429,-38.76289368
167,19.07950974,-24.82040215
168,32.63142776,-6.16965532
169,8.83521557,-33.10411835
170,-20.75051689,-43.34934998
171,-32.44010162,-33.80579376
172,-28.96029091,-37.71514130
173,37.37668228,8.76793861
174,-40.47948456,-15.32321930
175,-2.31565094,-38.92483521
176,-22.97734070,-40.43992996
177,12.16685486,-36.76128387
178,20.20788956,-29.49351501
179,19.02996826,-34.60298538
180,-14.08713531,-44.39961624
181,-34.81793594,-30.19620514
182,-34.15666199,-30.64459038
183,2.87823224,-42.53181076
184,-17.63975716,-45.04228210
185,-24.04401398,-41.24969482
186,-25.58370781,-40.33091736
187,-33.99864578,-31.72940826
188,-30.89675140,-36.06155777
189,-40.95371628,-15.22806072
190,-2.51363659,61.33250427
191,-15.04153728,-41.14608002
192,30.67687607,1.84962404
193,26.21896935,23.36585999
194,8.73632908,-32.52093124
195,-41.08192825,-19.03925133
196,2.37986493,-41.69509888
197,-2.81703234,62.01213074
198,19.09167099,-22.60102844
199,-20.72277260,-43.48241425
200,9.41341209,-39.60335922
201,7.40531301,-37.77844238
202,-27.82253456,-38.91876602
203,19.48430824,-33.30907059
204,-14.11656666,-45.19392776
205,5.17721462,-20.43880081
206,-6.10628414,-44.48170853
207,2.17583084,-40.01519775
208,-11.40385628,-41.58367538
209,9.29670334,-33.74728775
210,-11.61064243,-43.85146713
211,-22.26979256,-42.17203903
212,-18.95749092,-42.13872528
213,-30.61319733,-35.11358261
214,11.79321766,-38.13912201
215,-5.48424530,-44.69842529
216,8.20997334,-40.01224136
217,-6.85805464,-43.82344437
218,11.75838089,-32.30826569
219,11.37515450,-34.11093521
220,24.92884064,4.97718620
221,15.34315681,-2.53571796
222,23.31458282,19.90575027
223,1.32582223,-13.58994961
224,21.85078239,6.04509735
225,19.98387337,-4.17298889
226,15.92810249,-4.00638676
227,21.90589523,-5.64914083
228,20.72255898,-4.84831047
229,9.59967327,-11.40612316
230,-5.94875336,-43.77685928
231,-17.79722214,-41.73065567
232,32.01521301,10.06599617
233,-23.43724632,-38.88131332
