252,-0.03975882,0.07066246,0.11987006,0.05398154,-0.06000323,0.00421346,-0.03592926,-0.03792693,0.04102169,0.04123081,-0.11198796,-0.07513494,0.12065998,-0.10227621,-0.02157831,0.04554599,0.11915216,0.05161221,-0.04725556,0.11275347,-0.05342668,-0.10781423,0.06068701,-0.04592948,0.12367658,-0.06757414,-0.12203945,-0.04357684,0.04903759,-0.04545164,-0.05476367,-0.09023328
36,-0.09030455,-0.09464990,0.09374364,0.09603481,-0.09132394,-0.07971677,-0.03080721,-0.09085190,0.09335808,0.09240434,-0.09481662,-0.09559476,0.09114221,-0.09608196,0.03377860,0.07326262,0.09408893,0.08927263,-0.09271258,0.09660398,-0.08941004,0.09010176,-0.02681271,-0.03678442,0.09057076,-0.02980773,-0.09357098,-0.09209719,-0.09340753,-0.09158318,-0.09169374,-0.09095181
57,-0.08871708,-0.09245215,0.09292503,0.09614091,-0.09262095,-0.08746663,-0.03014093,-0.09339131,0.09900723,0.09758424,-0.09719389,-0.09857345,0.09562466,-0.09910084,0.03586262,-0.00308434,0.09577231,0.09604006,-0.09498259,0.09812944,-0.09442753,0.09596457,-0.03995515,-0.03576322,0.09835098,-0.09454203,-0.09549946,-0.08846018,-0.09840000,-0.09106978,-0.09861919,-0.09878368
50,-0.02873488,-0.10594314,0.09769433,0.08610838,-0.05422199,-0.03927757,-0.04744138,-0.10157336,0.11329275,0.06154487,-0.11924029,-0.03999458,0.11189134,-0.11239136,-0.01653477,0.00171516,-0.01936424,0.05677623,-0.03597080,0.11762250,-0.10791699,0.10550690,-0.03705793,-0.06039843,0.12451931,-0.05055374,-0.11278181,-0.04227495,-0.05273109,-0.00891297,-0.04626824,-0.09069116
43,-0.07394707,-0.08841465,-0.11987604,-0.05843225,0.06714420,-0.11801089,-0.11897503,0.11796844,-0.08509223,0.05834283,0.11702501,-0.11695149,0.11398578,-0.11955034,0.11459160,0.11112704,-0.11845507,0.11987428,0.11432832,-0.11863416,-0.08474231,-0.03675434,-0.05060374,-0.06856534,-0.06161389,-0.10589262,-0.02214093,0.11519563,0.03847244,-0.03380556,-0.02351661,-0.11728747
3,0.00503399,0.09089617,-0.10602178,-0.10531334,-0.02199689,-0.03570808,-0.10560532,0.10473999,-0.10480694,0.10042528,0.01524442,-0.10356451,0.10568783,-0.10195196,0.10494188,0.10817385,-0.10255250,0.09285231,0.10498114,-0.10742168,-0.10407908,-0.10739983,-0.10266146,-0.03381747,0.09860716,-0.10051807,-0.10246465,0.10380107,0.10225014,-0.10414544,-0.10558838,-0.10606588
90,-0.05479804,-0.08889806,-0.10989395,0.02553198,0.10765599,-0.10873073,-0.10807677,0.10659370,-0.10487284,0.07693028,0.11018842,-0.10594220,0.10776655,-0.10575360,0.10619260,0.10757578,-0.11035889,0.10429639,0.10672900,-0.10744634,-0.09902617,-0.10975741,0.10556355,-0.03900107,-0.10954264,-0.10975868,0.03978851,0.10850106,0.10615894,-0.03994974,-0.02839291,-0.10842232
42,-0.05544829,0.02742751,-0.11622067,-0.11688385,-0.01233961,-0.11988115,-0.11633070,0.11247625,-0.10023269,0.11458755,0.06713419,-0.11967491,0.11608769,-0.11554409,0.11960300,0.11650550,-0.11484766,0.07809937,0.11856452,-0.10832649,-0.08239564,-0.03510402,-0.11901356,-0.09952732,0.02093839,-0.11705273,-0.11525011,0.09551551,0.04296078,-0.03592492,-0.02750690,-0.11837745
143,0.00600056,0.09513527,-0.10552081,-0.10617036,-0.01767444,-0.04002339,-0.10299683,0.10570639,-0.10634495,0.09944206,0.02275446,-0.10696899,0.10540525,-0.10320878,0.10656396,0.10556400,-0.10837471,0.09920291,0.10096206,-0.10203657,-0.10000969,-0.10759494,-0.10473742,-0.03907505,0.09274138,-0.10394584,-0.10329916,0.10571540,0.10680404,-0.10208225,-0.10551606,-0.10641982
147,-0.04756101,-0.03969447,-0.04247816,0.01310497,0.03880103,-0.11567832,-0.05253122,0.11517826,-0.04904646,-0.01683577,0.05747077,-0.04166799,0.12002184,-0.11508785,0.12088805,0.08939975,-0.08500702,0.04792793,0.11390257,-0.05002235,-0.05940206,-0.04521038,0.11800438,-0.05236510,-0.05470335,-0.12045197,0.11235416,0.03858322,0.06120626,-0.11594116,-0.01661821,-0.12169136
33,0.00852868,0.08376238,-0.10037486,-0.09848475,-0.02995017,-0.03712724,-0.09866079,0.09659617,-0.09672032,0.09411677,0.03021842,-0.09952237,0.09926165,-0.09523302,0.09627701,0.10100296,-0.09752520,0.09550965,0.10015171,-0.10006078,-0.09713656,-0.09406014,-0.09850880,-0.03203385,0.06683574,-0.09770146,-0.09916878,0.09693661,0.09438578,-0.10010484,-0.08778921,-0.09684155
