24,1.00000000,0.00000000,0.86340716,0.19916664,0.74327463,0.21619717,0.65211652,0.21475352,0.58716827,0.19991736,0.49333960,0.11514782,0.57805894,0.01378911,0.60925018,0.07141165,0.59153084,0.06413614,0.58042470,0.04687580,0.63836828,0.02426028,0.63982660,0.08778565,0.64214748,0.07662305,0.64351447,0.13806686,0.61070225,0.14908605,0.56280902,0.19129185,0.49656299,0.14152373,0.48192129,0.11147328,0.48290536,0.03865315,0.52384473,0.03972207,0.52860689,-0.01116734,0.62596119,0.00193748,0.64625789,0.06462381,0.63439963,0.14189902,0.56181863,0.14418708,0.55830948,0.15873231,0.46617743,0.13995417,0.48273816,0.05504607,0.51748947,0.02734471,0.57958581,0.04269128,0.56242671,0.06921235,0.60611160,0.07728388,0.56363536,0.13823058,0.54747872,0.10667519,0.53837017,0.12356286,0.53118159,0.11516645,0.48949253,0.10908316,0.52874059,0.04267588,0.55211050,0.09503635,0.53791716,0.05816222,0.59291628,0.06919108,0.62393578,0.11347908,0.57695702,0.18995049,0.54087659,0.12909908,0.60079017,0.18020951,0.53259718,0.23117127,0.47933972,0.22673235,0.45015406,0.18132875,0.44358609,0.20447363,0.35665278,0.12932975
30,1.00000000,0.00000000,0.88210186,0.15694482,0.78563188,0.24283177,0.67523425,0.24545180,0.58034092,0.18594744,0.51608481,0.15577555,0.56470857,0.03501090,0.57323489,0.04603487,0.59024407,0.03582202,0.64082235,0.02137048,0.65394105,0.02366452,0.68781985,0.13671617,0.62291720,0.13080847,0.57757400,0.14760472,0.51651094,0.14379129,0.51183919,0.04954760,0.50387091,-0.02188703,0.65218295,-0.02583912,0.68336562,0.03321400,0.67929806,0.08412446,0.67490627,0.17408677,0.62652834,0.16824385,0.53328427,0.20584751,0.52930148,0.13910219,0.53784755,0.13069114,0.47888415,0.12229379,0.51310590,0.09975301,0.51125127,0.03372439,0.55288539,0.08196145,0.54710927,0.09040423,0.56600925,0.07513241,0.51402276,0.14137566,0.50363154,0.11264210,0.44082247,0.04455861,0.50101837,-0.00763578,0.56695266,0.01053731,0.58456307,-0.02201380,0.63256901,0.06438292,0.65288321,0.09259644,0.59304139,0.14939333,0.54059044,0.14088658,0.57687446,0.13625825,0.49571995,0.12311063,0.50895527,0.11307282,0.52431384,0.05448104,0.56413396,0.05293514,0.56564066,0.10172470,0.62921181,0.07324476,0.60666132,0.16032836,0.58852111,0.21685465
1,1.00000000,0.00000000,0.90116792,0.26476334,0.67738773,0.38195071,0.48667592,0.32053780,0.44380877,0.18428979,0.53304395,0.11909911,0.63330118,0.19183231,0.62813315,0.34379483,0.50210397,0.45262539,0.34331380,0.44159862,0.25831571,0.33929983,0.28057850,0.24351165,0.35182407,0.23029102,0.38431690,0.29293567,0.34034905,0.36049838,0.25697741,0.36974311,0.20117567,0.31979068,0.20503725,0.26277482,0.24272855,0.24796699,0.26446055,0.27770611,0.24705959,0.31496392,0.20969403,0.32768150,0.18371727,0.32028022,0.17356540,0.32067718,0.15253356,0.34034277,0.09791133,0.35371630,0.02631158,0.32234835,-0.01227341,0.24052921,0.01902292,0.15339808,0.10166766,0.12334414,0.16882380,0.17252432,0.16088471,0.25667181,0.08004694,0.29907790,-0.00823243,0.25708340,-0.03126887,0.16069670,0.02694649,0.08667208,0.11228461,0.09052947,0.14992946,0.15821099,0.11132072,0.22114102,0.03741901,0.21988172,-0.00182630,0.15713275,0.02723443,0.09185192,0.09287506,0.08184147,0.13091316,0.12977291,0.10694016,0.18299645,0.04850581,0.18588774,0.01739946,0.13409739,0.04917299,0.07913264,0.11762369,0.07925638,0.15786118,0.14335230
3,1.00000000,0.00000000,0.89570039,0.26019381,0.67494741,0.36062493,0.50949872,0.30303486,0.46655208,0.22114627,0.46622506,0.21004504,0.41297525,0.23070542,0.31993951,0.19129739,0.27783577,0.07939206,0.33118738,-0.02400384,0.42728357,-0.04641952,0.48578011,0.00024286,0.48303182,0.05213138,0.45299652,0.06956715,0.43071072,0.05969682,0.42202979,0.04207883,0.42104249,0.02141925,0.43028726,-0.00422868,0.45619285,-0.02935669,0.49927532,-0.04381459,0.55576421,-0.03803174,0.61663843,0.00007348,0.65748762,0.07867110,0.64435276,0.17954395,0.56846299,0.25310492,0.47114853,0.25734723,0.41412832,0.20470004,0.41796718,0.15402526,0.44274267,0.14780431,0.43844785,0.16843249,0.40397668,0.16696661,0.38336665,0.12607858,0.40961963,0.07949220,0.46798341,0.07132717,0.51571945,0.11143403,0.52350967,0.17417396,0.49150009,0.22681799,0.43825893,0.24971731,0.38725771,0.23965723,0.35757908,0.20913952,0.35230418,0.18059940,0.35455125,0.16788690,0.34611734,0.16103451,0.33202810,0.13975392,0.33509137,0.10401930,0.36246158,0.07779891,0.39256559,0.07538808,0.40698610,0.07920332,0.42179629,0.06830155,0.46429434,0.05952744
2,1.00000000,0.00000000,0.87527887,0.23871415,0.67939891,0.25824735,0.64100293,0.18272654,0.67930193,0.22268406,0.61075907,0.32090311,0.48034197,0.31667576,0.42845690,0.24400109,0.43038799,0.21903577,0.39725645,0.21869983,0.35835648,0.17760181,0.36171862,0.13262457,0.36510097,0.11527728,0.35718982,0.07539023,0.40544810,0.02131210,0.49205814,0.04615639,0.49950911,0.13770202,0.42412007,0.16487996,0.39763511,0.10699684,0.45319048,0.08787482,0.47936599,0.14816261,0.43247459,0.19255596,0.38854723,0.18107471,0.37458124,0.17173068,0.34257412,0.17171590,0.30388820,0.13230840,0.31357211,0.07467540,0.34960270,0.05683117,0.35923067,0.05809794,0.36638389,0.03676908,0.40143004,0.02616821,0.41757916,0.04812272,0.39789376,0.03965079,0.42358463,-0.01707118,0.52207451,-0.02450686,0.58868797,0.06144394,0.56414854,0.14209950,0.53329040,0.15375958,0.55263287,0.17060688,0.54884581,0.23904772,0.47888137,0.28041582,0.42359271,0.24618115,0.44009166,0.20978319,0.47182782,0.23247483,0.46256877,0.27969379,0.42536720,0.31074185,0.37655927,0.32318531,0.32421600,0.30516919,0.30568885,0.26115319,0.32443595,0.24770297
18,1.00000000,0.00000000,0.92805776,0.17049952,0.81215581,0.22851418,0.74333483,0.24643367,0.66494726,0.26626190,0.58617016,0.22460361,0.58807413,0.16202125,0.62180950,0.16902959,0.60497361,0.20068963,0.57729057,0.19611691,0.57390189,0.19170176,0.56158704,0.19912693,0.54635557,0.18982079,0.54942017,0.17891260,0.55621421,0.17492454,0.57850833,0.16998307,0.61847449,0.20078717,0.61954423,0.26892941,0.58013533,0.31333707,0.54881895,0.34258227,0.48998530,0.38569990,0.38732846,0.36876324,0.34871916,0.27561535,0.39571768,0.22957125,0.41061913,0.25019798,0.39084324,0.23781261,0.41672804,0.21903497,0.42937514,0.25937709,0.37381515,0.27322453,0.35194833,0.21472464,0.39907731,0.19024144,0.41470994,0.22113124,0.39467409,0.21919306,0.41255698,0.19725895,0.44358412,0.21304744,0.44914640,0.23678959,0.46023131,0.25275476,0.47087739,0.29367827,0.44675810,0.34120551,0.40536056,0.36600628,0.35876119,0.37589074,0.30878672,0.35546033,0.29913327,0.31110421,0.32138797,0.30610546,0.30465094,0.32641506,0.27550056,0.30273430,0.29624580,0.27924024,0.30411097,0.30732795,0.26266173,0.30757281,0.26456657,0.26201978
9,1.00000000,0.00000000,0.90623016,0.22329060,0.76255580,0.39096896,0.53994674,0.40617449,0.37714362,0.36849575,0.28215355,0.21690224,0.25190216,0.11384677,0.31260228,-0.00862807,0.36004934,-0.05686412,0.47539770,-0.07179870,0.52620875,-0.04611606,0.59484471,0.04678518,0.57149522,0.11430506,0.50896453,0.21463042,0.41075007,0.20105447,0.30072678,0.17000770,0.28143961,0.04591682,0.28439675,-0.05896607,0.40411548,-0.13298773,0.49434321,-0.15972629,0.62025487,-0.09426262,0.67920431,-0.03463722,0.70651274,0.09971229,0.69507764,0.17751419,0.61402562,0.28685930,0.54388235,0.32140459,0.41006883,0.32396259,0.35286029,0.27557329,0.28869803,0.17432278,0.32194045,0.11185468,0.37154178,0.03020944,0.44162776,0.05188398,0.51176256,0.06055230,0.51693679,0.13946725,0.53341642,0.18890113,0.46515865,0.23552912,0.43705222,0.26249212,0.35964548,0.23082167,0.33767078,0.21643492,0.32654199,0.13868044,0.34352588,0.12909805,0.39472872,0.09295079,0.39886416,0.12413889,0.43186235,0.13848393,0.39077831,0.14751546,0.40515838,0.15215517,0.38970142,0.11472697,0.42234157,0.13429386,0.44371939,0.11795974,0.44182209,0.16992610
34,1.00000000,0.00000000,0.88966435,0.26051683,0.64263115,0.35284797,0.43970440,0.24434228,0.40842938,0.05596041,0.52587706,-0.04873248,0.65501281,-0.00135145,0.67383207,0.12741712,0.57725144,0.20796664,0.46490783,0.17380384,0.43733320,0.07267101,0.50379859,0.00810343,0.58491291,0.03650974,0.59761777,0.11991494,0.53422863,0.17304432,0.46091678,0.15049746,0.44489830,0.08615494,0.48797562,0.05078892,0.53161737,0.07690385,0.52283537,0.12881067,0.46961150,0.14530290,0.42921947,0.10680754,0.44441971,0.05577309,0.49627869,0.04994204,0.52368035,0.09891338,0.48898702,0.15176329,0.42030297,0.14991388,0.38432953,0.09049737,0.41610533,0.03275464,0.47860090,0.03778374,0.49698630,0.10190546,0.43626751,0.15384097,0.34384032,0.12334872,0.31000549,0.01539361,0.38072978,-0.08589464,0.50751672,-0.09256717,0.58685266,0.00250624,0.55542713,0.11456796,0.45094576,0.14369261,0.37851015,0.06843483,0.41215199,-0.03301081,0.52423995,-0.05588405,0.61038366,0.03200195,0.58710446,0.15889407,0.47019533,0.21546964,0.35990748,0.15627535,0.34749112,0.04067183,0.43164570,-0.02434776,0.52283604,0.01577927,0.52937422,0.11469181
8,1.00000000,0.00000000,0.88832476,0.19072738,0.74787190,0.27930633,0.67021213,0.24219672,0.59252024,0.24759461,0.57001430,0.24366388,0.53719783,0.20152978,0.50323848,0.22732563,0.49391796,0.20050167,0.46378307,0.16269228,0.47318375,0.19135825,0.45030633,0.15571705,0.42463970,0.11083729,0.50764778,0.10431922,0.52595205,0.12060874,0.50433999,0.16393596,0.54959705,0.15918119,0.54192238,0.20213036,0.51118323,0.27799944,0.48118769,0.25382530,0.44654359,0.27190458,0.43977239,0.30906628,0.38327559,0.27958727,0.35075469,0.29030108,0.34983093,0.27967534,0.29146004,0.24577000,0.30050193,0.24429556,0.30465675,0.22804800,0.23354621,0.22565405,0.24467275,0.18041618,0.26196435,0.13644120,0.23067891,0.17053825,0.21770803,0.10267006,0.23998323,0.00955257,0.33817607,0.03713999,0.37672636,0.06783442,0.32789155,0.10581575,0.32323338,0.10630004,0.30661395,0.03267888,0.35523158,0.00944516,0.46912243,0.03596578,0.45161141,0.11510029,0.40777106,0.16873899,0.40868919,0.12846385,0.38784865,0.16086287,0.37013120,0.18690835,0.33326729,0.12000482,0.34729783,0.11388425,0.39084429,0.10696910,0.37563384,0.08419837
25,1.00000000,0.00000000,0.90614296,0.11051845,0.89488658,0.12664485,0.85107750,0.19219236,0.79296018,0.22944436,0.74174373,0.20265819,0.75348330,0.25819902,0.64573323,0.26068854,0.64442498,0.23906676,0.59630034,0.23071408,0.59725007,0.22696269,0.56630998,0.21426454,0.56676662,0.24022388,0.50925998,0.22832688,0.48524838,0.23609700,0.43437614,0.16953976,0.47601059,0.17438482,0.42214545,0.16217776,0.43364597,0.14227924,0.41798369,0.13797155,0.36975775,0.14245546,0.35769918,0.03498764,0.41666709,0.06393490,0.36276743,0.02207845,0.41705532,-0.01329827,0.43275987,-0.01205524,0.42051007,-0.01895633,0.47752078,-0.09368366,0.54458047,-0.01641055,0.52942600,-0.02537690,0.57328488,0.02206612,0.55100571,0.04557512,0.53012625,0.06606728,0.53968793,0.03105843,0.55490193,0.07406166,0.56038841,0.06221703,0.55549669,0.11578898,0.54875971,0.08618064,0.56103655,0.13743163,0.54244023,0.12309917,0.56091405,0.15210233,0.56599745,0.19105143,0.48773217,0.23732427,0.48740027,0.17610050,0.46970441,0.23725926,0.42724295,0.17853049,0.46363767,0.18185268,0.46434559,0.22181459,0.38527871,0.23169121,0.41183754,0.18118409
