252,-0.01638002,-0.01045928,0.02881402,-0.04060548,0.02860787,0.04139935,-0.08041926,0.03945566,-0.00197614,0.02572101,0.00494402,0.05163761,-0.07149747,0.01158994,0.04550530,-0.09651158,0.02857915,-0.02552496,0.03986852,-0.01687440,0.00161203,0.02934080,-0.00059326,0.14182046,-0.02594126,-0.00826368,-0.00131704,-0.00469614,0.00880171,0.19628629,0.00465631,0.02546035
36,-0.04427459,-0.02738296,-0.00517075,-0.02602372,0.05260285,-0.07849573,-0.02840980,0.02790820,0.00193482,-0.04547543,0.04061688,0.00909031,0.06372790,0.02418630,0.02288358,0.01284991,-0.01081311,-0.00092539,0.00486498,0.00241505,0.04861106,-0.00107421,0.03968942,-0.01953658,-0.10125449,-0.02898880,0.02934979,0.11911988,-0.14266466,0.00660606,0.00246744,0.00640303
57,-0.01132727,-0.01834307,-0.05606670,0.02237924,0.02500207,0.05364932,0.04495431,-0.04211075,-0.00130661,0.01060832,-0.00931932,0.04119763,0.05173472,-0.10016269,0.06964358,-0.02999015,-0.04051057,0.00743497,-0.07241406,-0.12072356,0.05928311,0.04553839,-0.01755970,0.00445643,0.06014811,0.01922757,0.00060617,0.10465236,0.07130387,0.00085885,-0.00704928,0.03388403
50,-0.03578184,-0.02555395,-0.03669692,-0.00189890,0.05095526,0.02594590,0.02659916,-0.09644802,-0.00103068,0.15484689,-0.08560693,-0.13899670,-0.10706248,0.08952758,-0.08592183,0.01276372,0.02340786,-0.00237343,0.01956193,0.03396144,-0.06025104,-0.00364259,-0.01709538,0.01737336,0.07373365,0.02606887,0.03044943,0.06904689,-0.10899976,0.00563074,0.00619294,0.00291078
43,-0.04449797,-0.02684650,0.00645792,-0.02147642,0.00994005,0.00699661,-0.09072650,-0.02759974,-0.00066343,-0.02903699,0.05165595,-0.03087818,0.08857803,0.07083383,0.01751558,0.02578884,-0.01365921,-0.00169376,0.00702647,0.00486533,0.01834847,0.00165312,0.01817725,0.00943887,0.05197019,0.02646545,0.03141272,-0.04740082,0.04802017,-0.00754044,0.02145115,-0.14288926
3,-0.02020236,-0.02072652,-0.04245745,0.01195921,0.02437396,0.04380242,0.01573823,-0.04816792,-0.00038189,0.02855640,-0.01127482,-0.00806269,0.02780607,-0.02153802,0.02551563,-0.00324740,-0.01290786,0.00012307,0.00057036,-0.01498846,-0.06153857,-0.01620115,0.03994305,-0.03625971,-0.18730022,-0.06543516,-0.04294150,-0.10998516,0.05943461,-0.00479445,-0.00368312,-0.00637488
90,-0.00259393,-0.01577375,-0.06291066,0.03037182,0.01684123,0.05907985,0.05026667,-0.02248591,-0.00123719,-0.02032776,0.00510636,0.06475536,0.03730344,-0.07573003,0.04706800,-0.01249956,-0.00341137,0.00059587,0.00446575,0.02382937,0.04599720,-0.01065581,-0.02710480,0.02995085,0.12627566,0.04438107,0.03446465,-0.05020855,-0.14044003,0.00292367,0.00761385,0.02355211
42,0.08195856,0.01147804,0.01325093,0.00080843,-0.02065753,-0.05655364,-0.02197163,-0.07011291,-0.00171339,0.02240549,-0.00671522,0.06423931,0.00172753,0.01345206,-0.01756001,0.00818189,-0.02860048,0.01861385,-0.11835310,0.08988178,-0.01000050,0.06129227,-0.00041168,0.15938949,-0.03834625,-0.01523248,-0.00273363,0.00732745,0.00554227,-0.11428060,0.10884070,0.07764863
143,-0.01802574,-0.01946655,-0.01848986,0.00043962,0.01109841,0.01868519,-0.03162028,-0.03374914,-0.00183022,-0.00922529,0.02275789,-0.00207056,0.04933468,0.02885229,0.01388969,0.00858868,-0.02012180,0.00120286,-0.00980252,-0.01454472,-0.00157725,-0.00305157,0.02262038,-0.00510521,-0.02113619,-0.00209801,0.00837320,-0.07791563,0.04892315,-0.00453492,0.03672015,-0.19174947
147,0.04970824,0.00062218,-0.05633722,0.04650851,-0.03557071,0.00441351,-0.01448856,0.08513398,0.00190412,-0.02816997,0.01189119,-0.05970394,-0.03425588,0.04080170,-0.02194986,-0.02795353,-0.05938870,0.00909233,-0.05417703,-0.06715136,0.01109948,-0.04038193,-0.00126950,0.00880042,-0.00311673,-0.00138571,0.00030903,-0.04475814,-0.04025064,0.00033512,-0.06195700,0.11278421
33,-0.03779141,-0.02620664,-0.02729414,-0.01425198,0.07963003,-0.09263033,0.04268153,0.02058135,-0.00048853,0.01604079,-0.01487894,-0.00924477,-0.02242966,0.00400830,-0.01281610,-0.00135866,0.00567780,0.00002189,0.00215803,0.01771561,0.12511842,0.00079104,-0.00114964,-0.00004925,0.00777772,0.00226987,-0.00852378,-0.02628835,0.04879713,-0.00203604,0.00063849,-0.02172939
204,0.06150422,0.00457747,-0.03989176,0.03808499,-0.03988201,-0.02038362,-0.03686766,0.08217079,0.00225086,0.01985029,-0.01120181,-0.10312974,0.01136215,-0.04219406,0.04268035,-0.04667324,-0.07301433,0.00923126,-0.01696779,0.05895898,-0.00359719,-0.04600977,-0.00219705,0.03211399,0.00284062,0.00078244,0.00131581,0.02126046,0.01073059,-0.01093409,-0.06227123,-0.08019764
22,-0.04193789,-0.02745301,-0.02134226,-0.02215788,0.09378612,-0.14061580,0.04611793,0.05813521,-0.00005435,-0.02044679,0.00385288,0.01989193,-0.00278811,-0.00977178,0.00189099,-0.00221796,0.00109100,0.00009512,-0.00054090,-0.00306689,-0.04507329,-0.00087391,-0.01555690,0.00881272,0.04584790,0.01371853,-0.01614148,-0.07916353,0.09159432,-0.00526578,-0.00623612,0.02304156
133,0.01103584,-0.01161254,-0.06824739,0.04022618,-0.00011638,0.05577289,0.04009279,0.01949363,-0.00027117,-0.05879215,0.02539472,0.05601955,-0.01924298,0.03185146,-0.03148578,0.02384470,0.04541260,-0.00698024,0.06142142,0.10438079,-0.01973788,-0.01009641,-0.00174621,0.00050661,0.00351324,0.00061603,-0.00574037,0.13080129,0.09732409,-0.00085563,-0.02187771,0.00058380
