252,1.00000000,0.00000000,0.99874098,0.05010418,0.99496712,0.10008165,0.98868799,0.14980602,0.97991954,0.19915153,0.96868401,0.24799340,0.95500992,0.29620814,0.93893198,0.34367384,0.92049099,0.39027050,0.89973374,0.43588034,0.87671291,0.48038807,0.85148692,0.52368124,0.82411978,0.56565046,0.79468092,0.60618973,0.76324503,0.64519668,0.72989186,0.68257283,0.69470603,0.71822387,0.65777678,0.75205986,0.61919779,0.78399550,0.57906689,0.81395030,0.53748585,0.84184882,0.49456012,0.86762086,0.45039851,0.89120161,0.40511298,0.91253185,0.35881833,0.93155807,0.31163188,0.94823262,0.26367320,0.96251385,0.21506381,0.97436616,0.16592684,0.98376015,0.11638675,0.99067264,0.06656899,0.99508680,0.01659969,0.99699209,-0.03339467,0.99638440,-0.08328755,0.99326595,-0.13295274,0.98764538,-0.18226461,0.97953765,-0.23109845,0.96896405,-0.27933083,0.95595212,-0.32683985,0.94053558,-0.37350550,0.92275426,-0.41920994,0.90265397,-0.46383779,0.88028642,-0.50727647,0.85570905,-0.54941642,0.82898488,-0.59015144,0.80018239,-0.62937892,0.76937532,-0.66700011,0.73664245,-0.70292039,0.70206745,-0.73704948,0.66573865,-0.76930169,0.62774877
36,1.00000000,0.00000000,0.99874142,0.05010420,0.99496885,0.10008180,0.98869188,0.14980651,0.97992640,0.19915268,0.96869465,0.24799566,0.95502510,0.29621202,0.93895241,0.34367998,0.92051732,0.39027963,0.89976657,0.43589328,0.87675275,0.48040573,0.85153421,0.52370462,0.82417488,0.56568062,0.79474408,0.60622782,0.76331641,0.64524390,0.72997152,0.68263045,0.69479390,0.71829321,0.65787269,0.75214228,0.61930143,0.78409239,0.57917783,0.81406309,0.53760353,0.84197895,0.49468384,0.86776976,0.45052744,0.89137074,0.40524615,0.91272264,0.35895462,0.93177193,0.31177003,0.94847093,0.26381181,0.96277794,0.21520133,0.97465731,0.16606158,0.98407957,0.11651688,0.99102149,0.06669255,0.99546611,0.01671458,0.99740283,-0.03329069,0.99682740,-0.08319685,0.99374196,-0.13287779,0.98815498,-0.18220800,0.98008129,-0.23106291,0.96954203,-0.27931916,0.95656458,-0.32685495,0.94118249,-0.37355036,0.92343541,-0.41928762,0.90336895,-0.46395142,0.88103461,-0.50742922,0.85648964,-0.54961152,0.82979684,-0.59039213,0.80102447,-0.62966848,0.77024603,-0.66734180,0.73754007,-0.70331747,0.70299001,-0.73750518,0.66668394,-0.76981919,0.62871435
57,1.00000000,0.00000000,0.99874158,0.05010421,0.99496950,0.10008188,0.98869333,0.14980677,0.97992896,0.19915330,0.96869858,0.24799685,0.95503065,0.29621408,0.93895978,0.34368322,0.92052669,0.39028443,0.89977805,0.43590004,0.87676642,0.48041492,0.85155008,0.52371669,0.82419289,0.56569610,0.79476412,0.60624721,0.76333831,0.64526774,0.72999502,0.68265928,0.69481868,0.71832756,0.65789835,0.75218268,0.61932751,0.78413935,0.57920378,0.81411708,0.53762875,0.84204043,0.49470763,0.86783915,0.45054905,0.89144839,0.40526476,0.91280885,0.35896935,0.93186696,0.31177994,0.94857495,0.26381591,0.96289104,0.21519859,0.97477950,0.16605092,0.98421079,0.11649719,0.99116155,0.06666268,0.99561474,0.01667338,0.99755965,-0.03334437,0.99699193,-0.08326418,0.99391359,-0.13295993,0.98833300,-0.18230609,0.98026487,-0.23117804,0.96973021,-0.27945240,0.95675630,-0.32700733,0.94137655,-0.37372282,0.92363051,-0.41948105,0.90356367,-0.46416662,0.88122743,-0.50766691,0.85667892,-0.54987229,0.82998083,-0.59067649,0.80120134,-0.62997679,0.77041385,-0.66767430,0.73769683,-0.70367425,0.70313364,-0.73788619,0.66681228,-0.77022421,0.62882519
50,1.00000000,0.00000000,0.99874188,0.05010423,0.99497072,0.10008199,0.98869606,0.14980714,0.97993377,0.19915419,0.96870603,0.24799859,0.95504125,0.29621707,0.93897400,0.34368795,0.92054496,0.39029144,0.89980074,0.43590996,0.87679384,0.48042843,0.85158246,0.52373454,0.82423041,0.56571908,0.79480687,0.60627617,0.76338628,0.64530355,0.73004814,0.68270286,0.69487677,0.71837985,0.65796114,0.75224463,0.61939463,0.78421194,0.57927477,0.81420128,0.53770302,0.84213720,0.49478452,0.86794944,0.45062779,0.89157313,0.40534446,0.91294895,0.35904902,0.93202326,0.31185851,0.94874827,0.26389218,0.96308212,0.21527128,0.97498904,0.16611867,0.98443938,0.11655853,0.99140973,0.06671607,0.99588295,0.01671719,0.99784822,-0.03331185,0.99730109,-0.08324470,0.99424346,-0.13295532,0.98868357,-0.18231822,0.98063601,-0.23120884,0.97012166,-0.27950382,0.95716765,-0.32708135,0.94180726,-0.37382144,0.92407988,-0.41960627,0.90403086,-0.46432045,0.88171144,-0.50785133,0.85717859,-0.55008927,0.83049485,-0.59092794,0.80172823,-0.63026460,0.77095197,-0.66800029,0.73824439,-0.70404017,0.70368868,-0.73829369,0.66737270,-0.77067488,0.62938872
43,1.00000000,0.00000000,0.99874171,0.05010422,0.99497001,0.10008192,0.98869447,0.14980692,0.97993097,0.19915366,0.96870170,0.24799756,0.95503509,0.29621529,0.93896574,0.34368513,0.92053435,0.39028727,0.89978758,0.43590406,0.87677795,0.48042039,0.85156372,0.52372393,0.82420872,0.56570541,0.79478220,0.60625896,0.76335865,0.64528228,0.73001760,0.68267698,0.69484345,0.71834881,0.65792521,0.75220788,0.61935633,0.78416890,0.57923440,0.81415139,0.53766094,0.84207989,0.49474115,0.86788417,0.45058361,0.89149937,0.40530001,0.91286618,0.35900492,0.93193099,0.31181540,0.94864604,0.26385081,0.96296952,0.21523242,0.97486569,0.16608314,0.98430496,0.11652723,0.99126395,0.06668993,0.99572559,0.01669719,0.99767914,-0.03332468,0.99712019,-0.08324931,0.99405071,-0.13295062,0.98847903,-0.18230309,0.98041982,-0.23118214,0.96989404,-0.27946439,0.95692889,-0.32702802,0.94155775,-0.37375304,0.92382010,-0.41952162,0.90376139,-0.46421838,0.88143293,-0.50773068,0.85689180,-0.54994892,0.83020065,-0.59076678,0.80142757,-0.63008155,0.77064589,-0.66779433,0.73793404,-0.70381032,0.70337529,-0.73803902,0.66705760,-0.77039453,0.62907334
3,1.00000000,0.00000000,0.99874176,0.05010422,0.99497022,0.10008194,0.98869493,0.14980699,0.97993178,0.19915382,0.96870294,0.24799787,0.95503686,0.29621583,0.93896812,0.34368599,0.92053740,0.39028853,0.89979135,0.43590585,0.87678249,0.48042282,0.85156907,0.52372713,0.82421489,0.56570954,0.79478919,0.60626415,0.76336644,0.64528869,0.73002618,0.68268478,0.69485276,0.71835815,0.65793520,0.75221893,0.61936690,0.78418182,0.57924546,0.81416635,0.53767237,0.84209706,0.49475281,0.86790370,0.45059533,0.89152140,0.40531163,0.91289086,0.35901623,0.93195846,0.31182620,0.94867642,0.26386086,0.96300292,0.21524148,0.97490221,0.16609095,0.98434466,0.11653350,0.99130691,0.06669438,0.99577185,0.01669951,0.99772872,-0.03332480,0.99717309,-0.08325221,0.99410690,-0.13295662,0.98853848,-0.18231254,0.98048244,-0.23119537,0.96995973,-0.27948177,0.95699753,-0.32704988,0.94162918,-0.37377974,0.92389414,-0.41955350,0.90383782,-0.46425579,0.88151151,-0.50777395,0.85697226,-0.54999837,0.83028268,-0.59082273,0.80151083,-0.63014429,0.77073003,-0.66786414,0.73801866,-0.70388746,0.70345999,-0.73812375,0.66714191,-0.77048705,0.62915679
90,1.00000000,0.00000000,0.99874148,0.05010421,0.99496909,0.10008184,0.98869240,0.14980663,0.97992732,0.19915299,0.96869605,0.24799625,0.95502705,0.29621304,0.93895496,0.34368157,0.92052049,0.39028198,0.89977037,0.43589658,0.87675715,0.48041020,0.85153914,0.52371046,0.82418023,0.56568807,0.79474973,0.60623711,0.76332219,0.64525525,0.72997721,0.68264409,0.69479926,0.71830935,0.65787742,0.75216111,0.61930521,0.78411409,0.57918029,0.81408781,0.53760428,0.84200681,0.49468243,0.86780086,0.45052341,0.89140513,0.40523900,0.91276031,0.35894382,0.93181285,0.31175504,0.94851501,0.26379207,0.96282503,0.21517626,0.97470721,0.16603059,0.98413201,0.11647939,0.99107614,0.06664797,0.99552257,0.01666232,0.99746063,-0.03335117,0.99688601,-0.08326610,0.99380076,-0.13295633,0.98821330,-0.18229631,0.98013838,-0.23116141,0.96959708,-0.27942825,0.95661669,-0.32697495,0.94123071,-0.37368154,0.92347872,-0.41943017,0.90340627,-0.46410547,0.88106483,-0.50759479,0.85651155,-0.54978856,0.82980923,-0.59058049,0.80102606,-0.62986790,0.77023551,-0.66755192,0.73751611,-0.70353781,0.70295128,-0.73773514,0.66662907,-0.77005805,0.62864197
42,1.00000000,0.00000000,0.99874150,0.05010421,0.99496919,0.10008184,0.98869263,0.14980666,0.97992773,0.19915306,0.96869668,0.24799638,0.95502795,0.29621327,0.93895617,0.34368194,0.92052205,0.39028252,0.89977231,0.43589735,0.87675950,0.48041125,0.85154194,0.52371185,0.82418349,0.56568986,0.79475346,0.60623937,0.76332640,0.64525805,0.72998190,0.68264750,0.69480443,0.71831345,0.65788305,0.75216598,0.61931129,0.78411981,0.57918679,0.81409446,0.53761116,0.84201447,0.49468966,0.86780962,0.45053093,0.89141505,0.40524676,0.91277149,0.35895175,0.93182537,0.31176306,0.94852894,0.26380010,0.96284044,0.21518421,0.97472417,0.16603838,0.98415058,0.11648690,0.99109638,0.06665508,0.99554454,0.01666893,0.99748438,-0.03334521,0.99691158,-0.08326091,0.99382818,-0.13295204,0.98824260,-0.18229307,0.98016958,-0.23115937,0.96963018,-0.27942756,0.95665170,-0.32697578,0.94126762,-0.37368403,0.92351750,-0.41943450,0.90344690,-0.46411179,0.88110726,-0.50760329,0.85655574,-0.54979939,0.82985510,-0.59059383,0.80107354,-0.62988390,0.77028452,-0.66757076,0.73756655,-0.70355965,0.70300303,-0.73776015,0.66668200,-0.77008639,0.62869596
143,1.00000000,0.00000000,0.99874172,0.05010422,0.99497006,0.10008193,0.98869459,0.14980694,0.97993117,0.19915370,0.96870201,0.24799763,0.95503553,0.29621542,0.93896634,0.34368534,0.92053511,0.39028758,0.89978853,0.43590450,0.87677909,0.48042099,0.85156506,0.52372472,0.82421027,0.56570643,0.79478396,0.60626024,0.76336061,0.64528386,0.73001976,0.68267891,0.69484580,0.71835112,0.65792774,0.75221061,0.61935902,0.78417209,0.57923722,0.81415509,0.53766386,0.84208414,0.49474414,0.86788901,0.45058662,0.89150483,0.40530302,0.91287229,0.35900786,0.93193780,0.31181824,0.94865358,0.26385348,0.96297782,0.21523486,0.97487477,0.16608529,0.98431484,0.11652902,0.99127465,0.06669130,0.99573713,0.01669805,0.99769151,-0.03332440,0.99713340,-0.08324970,0.99406476,-0.13295175,0.98849392,-0.18230505,0.98043552,-0.23118501,0.96991053,-0.27946826,0.95694615,-0.32703298,0.94157574,-0.37375917,0.92383878,-0.41952902,0.90378071,-0.46422712,0.88145284,-0.50774086,0.85691223,-0.54996061,0.83022152,-0.59078007,0.80144881,-0.63009652,0.77066741,-0.66781104,0.73795575,-0.70382884,0.70339710,-0.73805942,0.66707940,-0.77041687,0.62909500
147,1.00000000,0.00000000,0.99874171,0.05010422,0.99497004,0.10008192,0.98869452,0.14980693,0.97993106,0.19915368,0.96870184,0.24799760,0.95503529,0.29621536,0.93896601,0.34368524,0.92053470,0.39028743,0.89978801,0.43590429,0.87677847,0.48042070,0.85156432,0.52372434,0.82420941,0.56570594,0.79478297,0.60625962,0.76335949,0.64528309,0.73001852,0.68267797,0.69484443,0.71835000,0.65792625,0.75220928,0.61935741,0.78417053,0.57923550,0.81415327,0.53766205,0.84208205,0.49474224,0.86788661,0.45058466,0.89150211,0.40530100,0.91286923,0.35900581,0.93193437,0.31181617,0.94864977,0.26385141,0.96297360,0.21523283,0.97487012,0.16608332,0.98430975,0.11652715,0.99126910,0.06668954,0.99573110,0.01669645,0.99768499,-0.03332580,0.99712639,-0.08325087,0.99405724,-0.13295265,0.98848588,-0.18230564,0.98042696,-0.23118524,0.96990144,-0.27946810,0.95693654,-0.32703237,0.94156561,-0.37375807,0.92382814,-0.41952737,0.90376956,-0.46422490,0.88144119,-0.50773800,0.85690011,-0.54995706,0.83020894,-0.59077579,0.80143579,-0.63009145,0.77065399,-0.66780514,0.73794195,-0.70382206,0.70338295,-0.73805171,0.66706493,-0.77040818,0.62908027
