,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.18411562054295166,0.08528777513758057,0.08528777513758057,0.17922492325160672,0.06972112618603772,0.18411562054295166,0.08528777513758057,0.08528777513758057,0.17922492325160672,0.06972112618603772,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057
2,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207
3,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207
4,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.18411562054295166,0.08528777513758057,0.08528777513758057,0.17922492325160672,0.06972112618603772,0.18411562054295166,0.08528777513758057,0.08528777513758057,0.17922492325160672,0.06972112618603772,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057
5,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207
6,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207
7,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.18411562054295166,0.08528777513758057,0.08528777513758057,0.17922492325160672,0.06972112618603772,0.18411562054295166,0.08528777513758057,0.08528777513758057,0.17922492325160672,0.06972112618603772,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057
8,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207
9,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.12170173801310949,0.0,0.0,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.12382923350607207,0.12382923350607207,0.189855870772444,0.09954248588560297,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207,0.21726572182806916,0.09954248588560297,0.189855870772444,0.12382923350607207,0.12382923350607207
10,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.0,0.12170173801310949,0.12170173801310949,0.18411562054295166,0.08528777513758057,0.08528777513758057,0.17922492325160672,0.06972112618603772,0.18411562054295166,0.08528777513758057,0.08528777513758057,0.17922492325160672,0.06972112618603772,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057,0.18411562054295166,0.06972112618603772,0.17922492325160672,0.08528777513758057,0.08528777513758057
