,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.17908727534952032,0.08262836723973072,0.08262836723973072,0.1648271234842097,0.06930873974632648,0.17908727534952032,0.08262836723973072,0.08262836723973072,0.1648271234842097,0.06930873974632648,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072
2,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835
3,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835
4,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.17908727534952032,0.08262836723973072,0.08262836723973072,0.1648271234842097,0.06930873974632648,0.17908727534952032,0.08262836723973072,0.08262836723973072,0.1648271234842097,0.06930873974632648,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072
5,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835
6,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835
7,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.17908727534952032,0.08262836723973072,0.08262836723973072,0.1648271234842097,0.06930873974632648,0.17908727534952032,0.08262836723973072,0.08262836723973072,0.1648271234842097,0.06930873974632648,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072
8,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835
9,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.06675338924648563,0.0,0.0,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.10611307843010835,0.10611307843010835,0.18981083776795438,0.03912677392435787,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835,0.21433223913118987,0.03912677392435787,0.18981083776795438,0.10611307843010835,0.10611307843010835
10,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.0,0.06675338924648563,0.06675338924648563,0.17908727534952032,0.08262836723973072,0.08262836723973072,0.1648271234842097,0.06930873974632648,0.17908727534952032,0.08262836723973072,0.08262836723973072,0.1648271234842097,0.06930873974632648,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072,0.17908727534952032,0.06930873974632648,0.1648271234842097,0.08262836723973072,0.08262836723973072
