1,-279.12066650,160.75025940
2,-84.53518677,546.81835938
3,-117.68479156,400.89816284
4,-208.12420654,56.74715042
5,90.38771057,478.47869873
6,29.40393257,421.83596802
7,-206.57444763,150.52751160
8,66.57698059,566.30706787
9,-19.59503746,599.29467773
10,-275.98681641,84.62739563
11,-55.30550766,458.62622070
12,-32.47963715,366.88293457
13,-149.06935120,104.81413269
14,-144.55981445,488.71398926
15,1.85109425,509.40698242
16,-150.87358093,-482.20156860
36,-231.96153259,-529.11157227
17,121.40865326,-296.25241089
18,263.89892578,-175.52294922
19,-221.58924866,-356.02584839
20,298.09887695,253.31875610
21,-231.96153259,-529.11157227
22,339.11032104,-210.79302979
23,195.82493591,-333.02658081
24,-358.19494629,-324.41299438
25,208.03192139,255.74821472
26,-231.96153259,-529.11157227
27,208.03192139,255.74821472
28,-278.07574463,-297.78005981
29,194.82510376,-238.76844788
30,186.48611450,-145.33560181
31,-231.96153259,-529.11157227
32,208.03192139,255.74821472
33,-304.10128784,-389.22631836
34,264.57257080,-269.21417236
35,342.94790649,-302.79995728
37,257.19522095,331.90487671
38,-304.10128784,-389.22631836
39,116.29284668,-204.47503662
40,273.26678467,-363.18630981
