1 2 0.8919195358136827
1 3 0.5809489235972736
1 4 2.3868820287876122
1 5 7.825485527483584
1 6 5.553746319354208
1 7 5.553746319354207
1 8 4.66146864290757
1 9 3.0658428297036986
1 10 11.654248434545005
1 11 7.8254855274835915
1 12 26.006538957191474
1 13 12.196778299221208
1 14 3.092837044501774
1 15 11.752828896825543
1 33 0.3101934394332133
1 34 0.033990466281184295
1 32 2.276255036597345
1 22 11.871203083516441
1 20 6.722758144856307
1 18 11.871203083516436
1 31 4.537911169536379
1 29 6.949072498557038
1 28 4.698800706412198
1 17 15.21847231992514
1 16 11.752828896825532
1 19 11.752828896825505
1 21 11.752828896825486
1 23 11.752828896825507
1 24 3.3255806470270306
1 30 4.893792697707179
1 26 8.016775105665
1 25 8.105321441679653
1 27 12.671410227042953
1 37 1.8203985411302526e-06
1 48 2.2762792956543985
1 49 11.871492581031424
1 54 6.722871794369217
1 40 11.871492581031415
1 60 3.0928688310433654
1 62 12.197778709904155
1 67 26.010315174358855
1 53 7.8266717690726555
1 41 4.357403478493712
1 43 4.661569789534618
1 55 5.554837575028068
1 50 5.554837575028054
1 63 7.826671769072663
1 59 2.3869580291096275
1 38 0.5833488230685475
1 39 0.8962283655329946
1 65 6.804173779093793
1 58 11.655224894080868
1 51 0.31037183665670787
1 56 6.9494626842752405
1 45 4.698959793354011
1 52 15.219757642796516
1 42 0.034124901332574176
1 64 11.753013663369448
1 66 11.753013663369458
1 61 11.753013663369451
1 46 11.753013663369448
1 47 11.753013663369446
1 35 3.325612109310196
1 36 4.893896056868274
1 57 8.016781521733355
1 44 8.10536583912476
1 68 12.671555562576401
2 3 0.019574776174761
2 4 0.1515372738694526
2 5 1.0943222748736168
2 6 0.6813374024120888
2 7 0.6813374024120886
2 8 0.5286388644132614
2 9 0.2574321631849431
2 10 1.803032164824904
2 11 1.0943222748736177
2 12 4.484661948411307
2 13 1.9051076140807988
2 14 0.2624417361856892
2 15 1.819654693047922
2 33 0.11959755237042669
2 34 0.8688584455766017
2 32 0.13439689428769186
2 22 1.8451218119316217
2 20 0.8981844489020425
2 18 1.8451218119316204
2 31 0.5058511452845775
2 29 0.9368995258692991
2 28 0.5322931638760142
2 17 2.459045860916106
2 16 1.8196546930479198
2 19 1.8196546930479154
2 21 1.819654693047911
2 23 1.8196546930479154
2 24 0.29712600773378606
2 30 0.5654097456428655
2 26 1.1279456085640895
2 25 1.1441496983109214
2 27 1.9886466745093574
2 37 0.8884469519028488
2 48 0.13440075761526804
2 49 1.8451726120597431
2 54 0.8981997395979113
2 40 1.8451726120597414
2 60 0.2624484068960957
2 62 1.9052949915782977
2 67 4.485368399560342
2 53 1.0945342150344022
2 41 0.4757852115057344
2 43 0.5286589567163826
2 55 0.681529100574193
2 50 0.6815291005741906
2 63 1.0945342150344035
2 59 0.1515503162312717
2 38 0.019223269376296037
2 39 3.1934670161604117e-06
2 65 0.9109421481838014
2 58 1.8032172343230228
2 51 0.1196085249489185
2 56 0.936973191445059
2 45 0.532322386109976
2 52 2.4592808049261006
2 42 0.8687875240404268
2 64 1.81967990203746
2 66 1.8196799020374623
2 61 1.819679902037461
2 46 1.81967990203746
2 47 1.8196799020374597
2 35 0.29712947831625525
2 36 0.5654234154435065
2 57 1.127946452354567
2 44 1.1441583776044837
2 68 1.9886667961959854
3 4 0.29498491133124627
3 5 1.5842038750694365
3 6 1.0297622843247016
3 7 1.0297622843247012
3 8 0.8224782521831169
3 9 0.4476200442988725
3 10 2.5273995043616377
3 11 1.5842038750694383
3 12 6.077885337773715
3 13 2.6627274656032514
3 14 0.45457146574057716
3 15 2.549669414548564
3 33 0.04280294142312491
3 34 0.5640398416775041
3 32 0.26952357276672967
3 22 2.583030140451231
3 20 1.3210790327601742
3 18 2.5830301404512293
3 31 0.7916002630616572
3 29 1.373340169581085
3 28 0.827803906685199
3 17 3.3980318526743742
3 16 2.5496694145485623
3 19 2.5496694145485557
3 21 2.549669414548551
3 23 2.5496694145485566
3 24 0.5036181042331453
3 30 0.8728427883202399
3 26 1.629178124466983
3 25 1.6508188439754097
3 27 2.774129425155742
3 37 0.5783819173708697
3 48 0.2695294342762793
3 49 2.5830980208971193
3 54 1.3211004583464616
3 40 2.583098020897117
3 60 0.45458055744683756
3 62 2.6629759458609037
3 67 6.078819584655229
3 53 1.5844874060361231
3 41 0.7503093487398536
3 43 0.8225052058719025
3 55 1.03002063768429
3 50 1.0300206376842866
3 63 1.5844874060361245
3 59 0.29500388706658076
3 38 1.5686265639747177e-06
3 39 0.020025913046860078
3 65 1.3385006305479483
3 58 2.5276447528179857
3 51 0.04282751661093709
3 56 1.3734385211420952
3 45 0.827843643559808
3 52 3.3983432122676214
3 42 0.5640004036453168
