24,0.95146620,0.04853380,0.94774235,0.05225765,0.94374302,0.05625698,0.93944949,0.06055051,0.93484202,0.06515798,0.92989985,0.07010015,0.92460123,0.07539877,0.91892339,0.08107661,0.91284256,0.08715744,0.90633408,0.09366592,0.89937235,0.10062765,0.89193100,0.10806900,0.88398295,0.11601705,0.87550053,0.12449947,0.86645568,0.13354432,0.85682011,0.14317989,0.84656553,0.15343447,0.83566397,0.16433603,0.82408806,0.17591194,0.81181141,0.18818859,0.79880907,0.20119093,0.78505795,0.21494205,0.77053744,0.22946256,0.75522994,0.24477006,0.73912155,0.26087845,0.72220277,0.27779723,0.70446928,0.29553072,0.68592269,0.31407731,0.66657143,0.33342857,0.64643155,0.35356845,0.62552755,0.37447245,0.60389318,0.39610682,0.58157220,0.41842780,0.55861899,0.44138101,0.53509904,0.46490096,0.51108928,0.48891072,0.48667813,0.51332187,0.46196535,0.53803465,0.43706146,0.56293854,0.41208685,0.58791315,0.38717050,0.61282950,0.36244821,0.63755179,0.33806042,0.66193958,0.31414966,0.68585034,0.29085752,0.70914248,0.26832141,0.73167859,0.24667110,0.75332890,0.22602519,0.77397481,0.20648777,0.79351223,0.18814525,0.81185475,0.17106386,0.82893614,0.15528776,0.84471224,0.14083799,0.85916201,0.12771240,0.87228760,0.11588661,0.88411339,0.10531587,0.89468413,0.09593775,0.90406225,0.08767553,0.91232447,0.08044192,0.91955808,0.07414282,0.92585718,0.06868106,0.93131894,0.06395960,0.93604040,0.05988428,0.94011572,0.05636598,0.94363402,0.05332219,0.94667781,0.05067797,0.94932203,0.04836668,0.95163332,0.04633016,0.95366984,0.04451880,0.95548120,0.04289125,0.95710875,0.04141394,0.95858606,0.04006043,0.95993957,0.03881043,0.96118957,0.03764881,0.96235119,0.03656451,0.96343549,0.03554948,0.96445052,0.03459770,0.96540230,0.03370449,0.96629551,0.03286586,0.96713414,0.03207821,0.96792179,0.03133805,0.96866195,0.03064188,0.96935812,0.02998616,0.97001384,0.02936727,0.97063273,0.02878153,0.97121847,0.02822512,0.97177488,0.02769417,0.97230583,0.02718469,0.97281531,0.02669268,0.97330732,0.02621414,0.97378586,0.02574516,0.97425484,0.02528210,0.97471790,0.02482163,0.97517837,0.02436094,0.97563906,0.02389778,0.97610222,0.02343058,0.97656942,0.02295850,0.97704150,0.02248142,0.97751858,0.02199991,0.97800009,0.02151520,0.97848480
30,0.96097976,0.03902024,0.95796945,0.04203055,0.95473378,0.04526622,0.95125697,0.04874303,0.94752233,0.05247767,0.94351223,0.05648777,0.93920805,0.06079195,0.93459021,0.06540979,0.92963813,0.07036187,0.92433024,0.07566976,0.91864404,0.08135596,0.91255603,0.08744397,0.90604186,0.09395814,0.89907631,0.10092369,0.89163344,0.10836656,0.88368664,0.11631336,0.87520878,0.12479122,0.86617238,0.13382762,0.85654983,0.14345017,0.84631357,0.15368643,0.83543642,0.16456358,0.82389185,0.17610815,0.81165440,0.18834560,0.79870007,0.20129993,0.78500680,0.21499320,0.77055500,0.22944500,0.75532812,0.24467188,0.73931330,0.26068670,0.72250203,0.27749797,0.70489092,0.29510908,0.68648243,0.31351757,0.66728567,0.33271433,0.64731719,0.35268281,0.62660178,0.37339822,0.60517322,0.39482678,0.58307495,0.41692505,0.56036071,0.43963929,0.53709492,0.46290508,0.51335305,0.48664695,0.48922161,0.51077839,0.46479796,0.53520204,0.44018980,0.55981020,0.41551427,0.58448573,0.39089666,0.60910334,0.36646873,0.63353127,0.34236661,0.65763339,0.31872827,0.68127173,0.29569064,0.70430936,0.27338641,0.72661359,0.25194075,0.74805925,0.23146783,0.76853217,0.21206754,0.78793246,0.19382252,0.80617748,0.17679563,0.82320437,0.16102811,0.83897189,0.14653854,0.85346146,0.13332283,0.86667717,0.12135510,0.87864490,0.11058957,0.88941043,0.10096345,0.89903655,0.09240034,0.90759966,0.08481426,0.91518574,0.07811379,0.92188621,0.07220611,0.92779389,0.06700062,0.93299938,0.06241188,0.93758812,0.05836179,0.94163821,0.05478083,0.94521917,0.05160843,0.94839157,0.04879269,0.95120731,0.04628941,0.95371059,0.04406093,0.95593907,0.04207481,0.95792519,0.04030262,0.95969738,0.03871899,0.96128101,0.03730093,0.96269907,0.03602748,0.96397252,0.03487956,0.96512044,0.03384000,0.96616000,0.03289360,0.96710640,0.03202714,0.96797286,0.03122937,0.96877063,0.03049077,0.96950923,0.02980335,0.97019665,0.02916029,0.97083971,0.02855562,0.97144438,0.02798394,0.97201606,0.02744015,0.97255985,0.02691934,0.97308066,0.02641676,0.97358324,0.02592779,0.97407221,0.02544811,0.97455189,0.02497376,0.97502624,0.02450135,0.97549865,0.02402812,0.97597188,0.02355205,0.97644795,0.02307194,0.97692806,0.02258739,0.97741261,0.02209878,0.97790122,0.02160720,0.97839280
1,0.84441712,0.15558288,0.83324296,0.16675704,0.82136058,0.17863942,0.80873987,0.19126013,0.79535192,0.20464808,0.78116945,0.21883055,0.76616740,0.23383260,0.75032360,0.24967640,0.73361948,0.26638052,0.71604084,0.28395916,0.69757879,0.30242121,0.67823059,0.32176941,0.65800073,0.34199927,0.63690193,0.36309807,0.61495623,0.38504377,0.59219603,0.40780397,0.56866516,0.43133484,0.54441979,0.45558021,0.51952936,0.48047064,0.49407716,0.50592284,0.46816082,0.53183918,0.44189241,0.55810759,0.41539821,0.58460179,0.38881798,0.61118202,0.36230378,0.63769622,0.33601812,0.66398188,0.31013161,0.68986839,0.28481982,0.71518018,0.26025970,0.73974030,0.23662527,0.76337473,0.21408290,0.78591710,0.19278637,0.80721363,0.17287168,0.82712832,0.15445214,0.84554786,0.13761389,0.86238611,0.12241218,0.87758782,0.10886883,0.89113117,0.09697098,0.90302902,0.08667159,0.91332841,0.07789154,0.92210846,0.07052349,0.92947651,0.06443723,0.93556277,0.05948625,0.94051375,0.05551500,0.94448500,0.05236624,0.94763376,0.04988802,0.95011198,0.04793961,0.95206039,0.04639599,0.95360401,0.04515063,0.95484937,0.04411659,0.95588341,0.04322592,0.95677408,0.04242797,0.95757203,0.04168674,0.95831326,0.04097795,0.95902205,0.04028614,0.95971386,0.03960207,0.96039793,0.03892064,0.96107936,0.03823934,0.96176066,0.03755720,0.96244280,0.03687413,0.96312587,0.03619054,0.96380946,0.03550711,0.96449289,0.03482479,0.96517521,0.03414464,0.96585536,0.03346793,0.96653207,0.03279606,0.96720394,0.03213056,0.96786944,0.03147310,0.96852690,0.03082542,0.96917458,0.03018936,0.96981064,0.02956673,0.97043327,0.02895935,0.97104065,0.02836895,0.97163105,0.02779712,0.97220288,0.02724528,0.97275472,0.02671462,0.97328538,0.02620605,0.97379395,0.02572020,0.97427980,0.02525737,0.97474263,0.02481750,0.97518250,0.02440024,0.97559976,0.02400486,0.97599514,0.02363034,0.97636966,0.02327537,0.97672463,0.02293832,0.97706168,0.02261738,0.97738262,0.02231051,0.97768949,0.02201552,0.97798448,0.02173014,0.97826986,0.02145209,0.97854791,0.02117912,0.97882088,0.02090915,0.97909085,0.02064028,0.97935972,0.02037091,0.97962909,0.02009980,0.97990020,0.01982609,0.98017391,0.01954934,0.98045066,0.01926953,0.98073047,0.01898703,0.98101297,0.01870261,0.98129739
3,0.90529852,0.09470148,0.89822878,0.10177122,0.89066737,0.10933263,0.88258588,0.11741412,0.87395517,0.12604483,0.86474555,0.13525445,0.85492699,0.14507301,0.84446932,0.15553068,0.83334252,0.16665748,0.82151706,0.17848294,0.80896425,0.19103575,0.79565674,0.20434326,0.78156897,0.21843103,0.76667777,0.23332223,0.75096304,0.24903696,0.73440840,0.26559160,0.71700202,0.28299798,0.69873746,0.30126254,0.67961455,0.32038545,0.65964042,0.34035958,0.63883038,0.36116962,0.61720902,0.38279098,0.59481111,0.40518889,0.57168257,0.42831743,0.54788128,0.45211872,0.52347779,0.47652221,0.49855582,0.50144418,0.47321251,0.52678749,0.44755833,0.55244167,0.42171663,0.57828337,0.39582275,0.60417725,0.37002260,0.62997740,0.34447071,0.65552929,0.31932771,0.68067229,0.29475722,0.70524278,0.27092226,0.72907774,0.24798112,0.75201888,0.22608298,0.77391702,0.20536329,0.79463671,0.18593927,0.81406073,0.16790562,0.83209438,0.15133090,0.84866910,0.13625473,0.86374527,0.12268612,0.87731388,0.11060317,0.88939683,0.09995430,0.90004570,0.09066091,0.90933909,0.08262160,0.91737840,0.07571751,0.92428249,0.06981852,0.93018148,0.06478979,0.93521021,0.06049826,0.93950174,0.05681831,0.94318169,0.05363651,0.94636349,0.05085474,0.94914526,0.04839191,0.95160809,0.04618405,0.95381595,0.04418310,0.95581690,0.04235479,0.95764521,0.04067591,0.95932409,0.03913143,0.96086857,0.03771188,0.96228812,0.03641102,0.96358898,0.03522415,0.96477585,0.03414687,0.96585313,0.03317438,0.96682562,0.03230114,0.96769886,0.03152077,0.96847923,0.03082615,0.96917385,0.03020960,0.96979040,0.02966313,0.97033687,0.02917862,0.97082138,0.02874805,0.97125195,0.02836364,0.97163636,0.02801800,0.97198200,0.02770420,0.97229580,0.02741581,0.97258419,0.02714696,0.97285304,0.02689230,0.97310770,0.02664708,0.97335292,0.02640705,0.97359295,0.02616850,0.97383150,0.02592823,0.97407177,0.02568353,0.97431647,0.02543213,0.97456787,0.02517222,0.97482778,0.02490234,0.97509766,0.02462142,0.97537858,0.02432872,0.97567128,0.02402375,0.97597625,0.02370632,0.97629368,0.02337646,0.97662354,0.02303443,0.97696557,0.02268071,0.97731929,0.02231601,0.97768399,0.02194124,0.97805876,0.02155754,0.97844246,0.02116631,0.97883369,0.02076914,0.97923086,0.02036787,0.97963213
2,0.91435072,0.08564928,0.90792191,0.09207809,0.90104042,0.09895958,0.89367916,0.10632084,0.88581021,0.11418979,0.87740490,0.12259510,0.86843399,0.13156601,0.85886786,0.14113214,0.84867667,0.15132333,0.83783069,0.16216931,0.82630060,0.17369940,0.81405781,0.18594219,0.80107497,0.19892503,0.78732638,0.21267362,0.77278859,0.22721141,0.75744103,0.24255897,0.74126667,0.25873333,0.72425283,0.27574717,0.70639198,0.29360802,0.68768264,0.31231736,0.66813031,0.33186969,0.64774849,0.35225151,0.62655960,0.37344040,0.60459605,0.39540395,0.58190108,0.41809892,0.55852969,0.44147031,0.53454937,0.46545063,0.51004057,0.48995943,0.48509709,0.51490291,0.45982602,0.54017398,0.43434740,0.56565260,0.40879337,0.59120663,0.38330689,0.61669311,0.35803988,0.64196012,0.33315077,0.66684923,0.30880152,0.69119848,0.28515402,0.71484598,0.26236607,0.73763393,0.24058695,0.75941305,0.21995277,0.78004723,0.20058190,0.79941810,0.18257051,0.81742949,0.16598886,0.83401114,0.15087818,0.84912182,0.13724893,0.86275107,0.12508019,0.87491981,0.11432076,0.88567924,0.10489174,0.89510826,0.09669061,0.90330939,0.08959671,0.91040329,0.08347749,0.91652251,0.07819532,0.92180468,0.07361417,0.92638583,0.06960569,0.93039431,0.06605409,0.93394591,0.06285968,0.93714032,0.05994069,0.94005931,0.05723354,0.94276646,0.05469172,0.94530828,0.05228365,0.94771635,0.04998990,0.95001010,0.04780031,0.95219969,0.04571115,0.95428885,0.04372280,0.95627720,0.04183782,0.95816218,0.04005963,0.95994037,0.03839155,0.96160845,0.03683623,0.96316377,0.03539534,0.96460466,0.03406933,0.96593067,0.03285737,0.96714263,0.03175733,0.96824267,0.03076571,0.96923429,0.02987775,0.97012225,0.02908743,0.97091257,0.02838762,0.97161238,0.02777023,0.97222977,0.02722639,0.97277361,0.02674672,0.97325328,0.02632161,0.97367839,0.02594146,0.97405854,0.02559704,0.97440296,0.02527970,0.97472030,0.02498162,0.97501838,0.02469592,0.97530408,0.02441679,0.97558321,0.02413946,0.97586054,0.02386017,0.97613983,0.02357606,0.97642394,0.02328507,0.97671493,0.02298583,0.97701417,0.02267747,0.97732253,0.02235961,0.97764039,0.02203222,0.97796778,0.02169561,0.97830439,0.02135036,0.97864964,0.02099735,0.97900265,0.02063770,0.97936230,0.02027279,0.97972721,0.01990423,0.98009577
18,0.98029353,0.01970647,0.97875637,0.02124363,0.97710132,0.02289868,0.97531969,0.02468031,0.97340215,0.02659785,0.97133878,0.02866122,0.96911898,0.03088102,0.96673145,0.03326855,0.96416419,0.03583581,0.96140443,0.03859557,0.95843859,0.04156141,0.95525230,0.04474770,0.95183031,0.04816969,0.94815651,0.05184349,0.94421389,0.05578611,0.93998450,0.06001550,0.93544945,0.06455055,0.93058893,0.06941107,0.92538215,0.07461785,0.91980737,0.08019263,0.91384194,0.08615806,0.90746229,0.09253771,0.90064398,0.09935602,0.89336174,0.10663826,0.88558958,0.11441042,0.87730083,0.12269917,0.86846829,0.13153171,0.85906433,0.14093567,0.84906108,0.15093892,0.83843063,0.16156937,0.82714524,0.17285476,0.81517762,0.18482238,0.80250125,0.19749875,0.78909075,0.21090925,0.77492227,0.22507773,0.75997400,0.24002600,0.74422671,0.25577329,0.72766432,0.27233568,0.71027461,0.28972539,0.69204994,0.30795006,0.67298806,0.32701194,0.65309300,0.34690700,0.63237597,0.36762403,0.61085633,0.38914367,0.58856254,0.41143746,0.56553317,0.43446683,0.54181775,0.45818225,0.51747767,0.48252233,0.49258679,0.50741321,0.46723200,0.53276800,0.44151337,0.55848663,0.41554409,0.58445591,0.38944995,0.61055005,0.36336831,0.63663169,0.33744665,0.66255335,0.31184050,0.68815950,0.28671076,0.71328924,0.26222056,0.73777944,0.23853151,0.76146849,0.21579962,0.78420038,0.19417094,0.80582906,0.17377704,0.82622296,0.15473077,0.84526923,0.13712224,0.86287776,0.12101557,0.87898443,0.10644654,0.89355346,0.09342123,0.90657877,0.08191617,0.91808383,0.07187967,0.92812033,0.06323462,0.93676538,0.05588249,0.94411751,0.04970827,0.95029173,0.04458606,0.95541394,0.04038487,0.95961513,0.03697411,0.96302589,0.03422855,0.96577145,0.03203223,0.96796777,0.03028118,0.96971882,0.02888502,0.97111498,0.02776728,0.97223272,0.02686489,0.97313511,0.02612694,0.97387306,0.02551305,0.97448695,0.02499166,0.97500834,0.02453833,0.97546167,0.02413430,0.97586570,0.02376523,0.97623477,0.02342024,0.97657976,0.02309107,0.97690893,0.02277147,0.97722853,0.02245680,0.97754320,0.02214355,0.97785645,0.02182920,0.97817080,0.02151194,0.97848806,0.02119059,0.97880941,0.02086453,0.97913547,0.02053363,0.97946637,0.02019819,0.97980181,0.01985896,0.98014104,0.01951703,0.98048297
9,0.96097633,0.03902367,0.95796517,0.04203483,0.95472842,0.04527158,0.95125027,0.04874973,0.94751397,0.05248603,0.94350179,0.05649821,0.93919503,0.06080497,0.93457397,0.06542603,0.92961790,0.07038210,0.92430506,0.07569494,0.91861270,0.08138730,0.91251707,0.08748293,0.90599347,0.09400653,0.89901626,0.10098374,0.89155900,0.10844100,0.88359445,0.11640555,0.87509473,0.12490527,0.86603149,0.13396851,0.85637599,0.14362401,0.84609937,0.15390063,0.83517289,0.16482711,0.82356817,0.17643183,0.81125752,0.18874248,0.79821435,0.20178565,0.78441351,0.21558649,0.76983186,0.23016814,0.75444870,0.24555130,0.73824640,0.26175360,0.72121102,0.27878898,0.70333300,0.29666700,0.68460790,0.31539210,0.66503719,0.33496281,0.64462906,0.35537094,0.62339929,0.37660071,0.60137212,0.39862788,0.57858113,0.42141887,0.55507007,0.44492993,0.53089368,0.46910632,0.50611835,0.49388165,0.48082278,0.51917722,0.45509830,0.54490170,0.42904910,0.57095090,0.40279210,0.59720790,0.37645646,0.62354354,0.35018269,0.64981731,0.32412130,0.67587870,0.29843084,0.70156916,0.27327547,0.72672453,0.24882188,0.75117812,0.22523566,0.77476434,0.20267721,0.79732279,0.18129720,0.81870280,0.16123190,0.83876810,0.14259837,0.85740163,0.12549004,0.87450996,0.10997278,0.89002722,0.09608180,0.90391820,0.08381984,0.91618016,0.07315666,0.92684334,0.06403025,0.93596975,0.05634959,0.94365041,0.04999905,0.95000095,0.04484409,0.95515591,0.04073786,0.95926214,0.03752829,0.96247171,0.03506498,0.96493502,0.03320540,0.96679460,0.03181994,0.96818006,0.03079538,0.96920462,0.03003673,0.96996327,0.02946750,0.97053250,0.02902855,0.97097145,0.02867599,0.97132401,0.02837856,0.97162144,0.02811482,0.97188518,0.02787053,0.97212947,0.02763647,0.97236353,0.02740672,0.97259328,0.02717742,0.97282258,0.02694592,0.97305408,0.02671033,0.97328967,0.02646917,0.97353083,0.02622125,0.97377875,0.02596553,0.97403447,0.02570113,0.97429887,0.02542730,0.97457270,0.02514337,0.97485663,0.02484881,0.97515119,0.02454316,0.97545684,0.02422612,0.97577388,0.02389749,0.97610251,0.02355726,0.97644274,0.02320555,0.97679445,0.02284271,0.97715729,0.02246929,0.97753071,0.02208608,0.97791392,0.02169413,0.97830587,0.02129474,0.97870526,0.02088946,0.97911054,0.02048010,0.97951990
34,0.84441916,0.15558084,0.83324550,0.16675450,0.82136373,0.17863627,0.80874379,0.19125621,0.79535679,0.20464321,0.78117547,0.21882453,0.76617486,0.23382514,0.75033282,0.24966718,0.73363087,0.26636913,0.71605489,0.28394511,0.69759609,0.30240391,0.67825186,0.32174814,0.65802683,0.34197317,0.63693391,0.36306609,0.61499533,0.38500467,0.59224373,0.40775627,0.56872321,0.43127679,0.54449029,0.45550971,0.51961474,0.48038526,0.49418028,0.50581972,0.46828498,0.53171502,0.44204144,0.55795856,0.41557647,0.58442353,0.38903043,0.61096957,0.36255599,0.63744401,0.33631631,0.66368369,0.31048260,0.68951740,0.28523106,0.71476894,0.26073916,0.73926084,0.23718136,0.76281864,0.21472437,0.78527563,0.19352210,0.80647790,0.17371049,0.82628951,0.15540254,0.84459746,0.13868381,0.86131619,0.12360870,0.87639130,0.11019788,0.88980212,0.09843714,0.90156286,0.08827789,0.91172211,0.07963932,0.92036068,0.07241245,0.92758755,0.06646551,0.93353449,0.06165068,0.93834932,0.05781139,0.94218861,0.05478986,0.94521014,0.05243399,0.94756601,0.05060336,0.94939664,0.04917365,0.95082635,0.04803928,0.95196072,0.04711440,0.95288560,0.04633215,0.95366785,0.04564284,0.95435716,0.04501119,0.95498881,0.04441335,0.95558665,0.04383400,0.95616600,0.04326380,0.95673620,0.04269733,0.95730267,0.04213161,0.95786839,0.04156511,0.95843489,0.04099715,0.95900285,0.04042746,0.95957254,0.03985607,0.96014393,0.03928319,0.96071681,0.03870914,0.96129086,0.03813435,0.96186565,0.03755935,0.96244065,0.03698477,0.96301523,0.03641131,0.96358869,0.03583978,0.96416022,0.03527104,0.96472896,0.03470604,0.96529396,0.03414575,0.96585425,0.03359120,0.96640880,0.03304339,0.96695661,0.03250330,0.96749670,0.03197185,0.96802815,0.03144989,0.96855011,0.03093813,0.96906187,0.03043714,0.96956286,0.02994729,0.97005271,0.02946877,0.97053123,0.02900150,0.97099850,0.02854515,0.97145485,0.02809910,0.97190090,0.02766244,0.97233756,0.02723396,0.97276604,0.02681217,0.97318783,0.02639538,0.97360462,0.02598170,0.97401830,0.02556917,0.97443083,0.02515581,0.97484419,0.02473979,0.97526021,0.02431947,0.97568053,0.02389353,0.97610647,0.02346107,0.97653893,0.02302164,0.97697836,0.02257529,0.97742471,0.02212261,0.97787739,0.02166466,0.97833534,0.02120299,0.97879701
8,0.96097942,0.03902058,0.95796904,0.04203096,0.95473326,0.04526674,0.95125632,0.04874368,0.94752151,0.05247849,0.94351120,0.05648880,0.93920675,0.06079325,0.93458858,0.06541142,0.92963608,0.07036392,0.92432768,0.07567232,0.91864082,0.08135918,0.91255200,0.08744800,0.90603680,0.09396320,0.89906997,0.10093003,0.89162550,0.10837450,0.88367668,0.11632332,0.87519631,0.12480369,0.86615677,0.13384323,0.85653030,0.14346970,0.84628914,0.15371086,0.83540587,0.16459413,0.82385369,0.17614631,0.81160677,0.18839323,0.79864066,0.20135934,0.78493277,0.21506723,0.77046284,0.22953716,0.75521351,0.24478649,0.73917095,0.26082905,0.72232549,0.27767451,0.70467230,0.29532770,0.68621216,0.31378784,0.66695218,0.33304782,0.64690654,0.35309346,0.62609727,0.37390273,0.60455496,0.39544504,0.58231938,0.41768062,0.55944012,0.44055988,0.53597697,0.46402303,0.51200032,0.48799968,0.48759119,0.51240881,0.46284119,0.53715881,0.43785216,0.56214784,0.41273546,0.58726454,0.38761105,0.61238895,0.36260616,0.63739384,0.33785362,0.66214638,0.31348984,0.68651016,0.28965249,0.71034751,0.26647784,0.73352216,0.24409794,0.75590206,0.22263760,0.77736240,0.20221129,0.79778871,0.18292018,0.81707982,0.16484932,0.83515068,0.14806519,0.85193481,0.13261368,0.86738632,0.11851879,0.88148121,0.10578195,0.89421805,0.09438229,0.90561771,0.08427771,0.91572229,0.07540683,0.92459317,0.06769176,0.93230824,0.06104150,0.93895850,0.05535585,0.94464415,0.05052954,0.94947046,0.04645625,0.95354375,0.04303246,0.95696754,0.04016066,0.95983934,0.03775184,0.96224816,0.03572721,0.96427279,0.03401898,0.96598102,0.03257036,0.96742964,0.03133491,0.96866509,0.03027532,0.96972468,0.02936193,0.97063807,0.02857115,0.97142885,0.02788390,0.97211610,0.02728439,0.97271561,0.02675902,0.97324098,0.02629569,0.97370431,0.02588343,0.97411657,0.02551214,0.97448786,0.02517261,0.97482739,0.02485657,0.97514343,0.02455674,0.97544326,0.02426692,0.97573308,0.02398196,0.97601804,0.02369775,0.97630225,0.02341109,0.97658891,0.02311960,0.97688040,0.02282160,0.97717840,0.02251597,0.97748403,0.02220208,0.97779792,0.02187966,0.97812034,0.02154884,0.97845116,0.02121003,0.97878997,0.02086395,0.97913605,0.02051160,0.97948840,0.02015425,0.97984575,0.01979344,0.98020656
25,0.97059079,0.02940921,0.96830986,0.03169014,0.96585622,0.03414378,0.96321746,0.03678254,0.96038040,0.03961960,0.95733105,0.04266895,0.95405459,0.04594541,0.95053532,0.04946468,0.94675666,0.05324334,0.94270113,0.05729887,0.93835033,0.06164967,0.93368494,0.06631506,0.92868473,0.07131527,0.92332858,0.07667142,0.91759451,0.08240549,0.91145969,0.08854031,0.90490055,0.09509945,0.89789285,0.10210715,0.89041175,0.10958825,0.88243199,0.11756801,0.87392802,0.12607198,0.86487418,0.13512582,0.85524498,0.14475502,0.84501531,0.15498469,0.83416077,0.16583923,0.82265802,0.17734198,0.81048518,0.18951482,0.79762228,0.20237772,0.78405173,0.21594827,0.76975887,0.23024113,0.75473256,0.24526744,0.73896574,0.26103426,0.72245615,0.27754385,0.70520693,0.29479307,0.68722730,0.31277270,0.66853321,0.33146679,0.64914795,0.35085205,0.62910268,0.37089732,0.60843694,0.39156306,0.58719893,0.41280107,0.56544575,0.43455425,0.54324334,0.45675666,0.52066634,0.47933366,0.49779754,0.50220246,0.47472721,0.52527279,0.45155201,0.54844799,0.42837375,0.57162625,0.40529773,0.59470227,0.38243096,0.61756904,0.35988006,0.64011994,0.33774917,0.66225083,0.31613761,0.68386239,0.29513783,0.70486217,0.27483327,0.72516673,0.25529669,0.74470331,0.23658873,0.76341127,0.21875707,0.78124293,0.20183597,0.79816403,0.18584657,0.81415343,0.17079759,0.82920241,0.15668668,0.84331332,0.14350210,0.85649790,0.13122477,0.86877523,0.11983036,0.88016964,0.10929138,0.89070862,0.09957890,0.90042110,0.09066399,0.90933601,0.08251846,0.91748154,0.07511505,0.92488495,0.06842705,0.93157295,0.06242743,0.93757257,0.05708764,0.94291236,0.05237634,0.94762366,0.04825839,0.95174161,0.04469409,0.95530591,0.04163907,0.95836093,0.03904478,0.96095522,0.03685957,0.96314043,0.03503021,0.96496979,0.03350369,0.96649631,0.03222911,0.96777089,0.03115931,0.96884069,0.03025215,0.96974785,0.02947132,0.97052868,0.02878660,0.97121340,0.02817362,0.97182638,0.02761326,0.97238674,0.02709087,0.97290913,0.02659529,0.97340471,0.02611808,0.97388192,0.02565270,0.97434730,0.02519411,0.97480589,0.02473829,0.97526171,0.02428213,0.97571787,0.02382333,0.97617667,0.02336033,0.97663967,0.02289233,0.97710767,0.02241924,0.97758076,0.02194169,0.97805831,0.02146091,0.97853909
