252,0.92341031,0.07658969,0.91571566,0.08428434,0.90728931,0.09271069,0.89807043,0.10192957,0.88799497,0.11200503,0.87699598,0.12300402,0.86500401,0.13499599,0.85194762,0.14805238,0.83775422,0.16224578,0.82235094,0.17764906,0.80566595,0.19433405,0.78762993,0.21237007,0.76817794,0.23182206,0.74725162,0.25274838,0.72480181,0.27519819,0.70079146,0.29920854,0.67519908,0.32480092,0.64802240,0.35197760,0.61928240,0.38071760,0.58902756,0.41097244,0.55733804,0.44266196,0.52432980,0.47567020,0.49015820,0.50984180,0.45502086,0.54497914,0.41915923,0.58084077,0.38285863,0.61714137,0.34644598,0.65355402,0.31028508,0.68971492,0.27476877,0.72523123,0.24030797,0.75969203,0.20731742,0.79268258,0.17619859,0.82380141,0.14732053,0.85267947,0.12099972,0.87900028,0.09748077,0.90251923,0.07691976,0.92308024,0.05937247,0.94062753,0.04478936,0.95521064,0.03301884,0.96698116,0.02381926,0.97618074,0.01687892,0.98312108,0.01184226,0.98815774,0.00833889,0.99166111,0.00601173,0.99398827,0.00454042,0.99545958,0.00365722,0.99634278,0.00315386,0.99684614,0.00288009,0.99711991,0.00273572,0.99726428,0.00265936,0.99734064,0.00261660,0.99738340,0.00258989,0.99741011,0.00257105,0.99742895,0.00255659,0.99744341,0.00254506,0.99745494,0.00253577,0.99746423,0.00252833,0.99747167,0.00252246,0.99747754,0.00251789,0.99748211,0.00251441,0.99748559,0.00251182,0.99748818,0.00250994,0.99749006,0.00250861,0.99749139,0.00250770,0.99749230,0.00250711,0.99749289,0.00250674,0.99749326,0.00250652,0.99749348,0.00250639,0.99749361,0.00250633,0.99749367,0.00250629,0.99749371,0.00250628,0.99749372,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373
36,0.21292651,0.78707349,0.18136528,0.81863472,0.15203679,0.84796321,0.12527418,0.87472582,0.10133804,0.89866196,0.08039821,0.91960179,0.06252069,0.93747931,0.04766149,0.95233851,0.03566945,0.96433055,0.02629845,0.97370155,0.01922846,0.98077154,0.01409319,0.98590681,0.01051098,0.98948902,0.00811460,0.99188540,0.00657589,0.99342411,0.00562217,0.99437783,0.00504297,0.99495703,0.00468794,0.99531206,0.00445805,0.99554195,0.00429357,0.99570643,0.00416170,0.99583830,0.00404620,0.99595380,0.00393985,0.99606015,0.00383983,0.99616017,0.00374515,0.99625485,0.00365547,0.99634453,0.00357066,0.99642934,0.00349060,0.99650940,0.00341517,0.99658483,0.00334424,0.99665576,0.00327765,0.99672235,0.00321522,0.99678478,0.00315676,0.99684324,0.00310208,0.99689792,0.00305095,0.99694905,0.00300316,0.99699684,0.00295848,0.99704152,0.00291669,0.99708331,0.00287760,0.99712240,0.00284101,0.99715899,0.00280678,0.99719322,0.00277477,0.99722523,0.00274490,0.99725510,0.00271710,0.99728290,0.00269132,0.99730868,0.00266753,0.99733247,0.00264571,0.99735429,0.00262582,0.99737418,0.00260785,0.99739215,0.00259174,0.99740826,0.00257743,0.99742257,0.00256484,0.99743516,0.00255388,0.99744612,0.00254445,0.99745555,0.00253643,0.99746357,0.00252970,0.99747030,0.00252413,0.99747587,0.00251960,0.99748040,0.00251599,0.99748401,0.00251317,0.99748683,0.00251103,0.99748897,0.00250944,0.99749056,0.00250831,0.99749169,0.00250753,0.99749247,0.00250702,0.99749298,0.00250669,0.99749331,0.00250649,0.99749351,0.00250638,0.99749362,0.00250632,0.99749368,0.00250629,0.99749371,0.00250628,0.99749372,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373
57,0.60808431,0.39191569,0.57720924,0.42279076,0.54494201,0.45505799,0.51141704,0.48858296,0.47681008,0.52318992,0.44134060,0.55865940,0.40527271,0.59472729,0.36891416,0.63108584,0.33261288,0.66738712,0.29675070,0.70324930,0.26173378,0.73826622,0.22797968,0.77202032,0.19590130,0.80409870,0.16588812,0.83411188,0.13828586,0.86171414,0.11337600,0.88662400,0.09135723,0.90864277,0.07233084,0.92766916,0.05629239,0.94370761,0.04313146,0.95686854,0.03264033,0.96735967,0.02453161,0.97546839,0.01846303,0.98153697,0.01406654,0.98593346,0.01097789,0.98902211,0.00886253,0.99113747,0.00743455,0.99256545,0.00646663,0.99353337,0.00579105,0.99420895,0.00529340,0.99470660,0.00490190,0.99509810,0.00457537,0.99542463,0.00429231,0.99570769,0.00404245,0.99595755,0.00382118,0.99617882,0.00362616,0.99637384,0.00345577,0.99654423,0.00330832,0.99669168,0.00318190,0.99681810,0.00307436,0.99692564,0.00298343,0.99701657,0.00290681,0.99709319,0.00284236,0.99715764,0.00278810,0.99721190,0.00274233,0.99725767,0.00270360,0.99729640,0.00267074,0.99732926,0.00264281,0.99735719,0.00261903,0.99738097,0.00259879,0.99740121,0.00258161,0.99741839,0.00256708,0.99743292,0.00255484,0.99744516,0.00254461,0.99745539,0.00253613,0.99746387,0.00252916,0.99747084,0.00252352,0.99747648,0.00251902,0.99748098,0.00251548,0.99748452,0.00251276,0.99748724,0.00251072,0.99748928,0.00250923,0.99749077,0.00250817,0.99749183,0.00250744,0.99749256,0.00250696,0.99749304,0.00250666,0.99749334,0.00250648,0.99749352,0.00250637,0.99749363,0.00250632,0.99749368,0.00250629,0.99749371,0.00250628,0.99749372,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373
50,0.43387217,0.56612783,0.39760665,0.60239335,0.36110649,0.63889351,0.32472868,0.67527132,0.28886309,0.71113691,0.25392216,0.74607784,0.22032733,0.77967267,0.18849216,0.81150784,0.15880305,0.84119695,0.13159847,0.86840153,0.10714847,0.89285153,0.08563649,0.91436351,0.06714562,0.93285438,0.05165165,0.94834835,0.03902445,0.96097555,0.02903859,0.97096141,0.02139263,0.97860737,0.01573529,0.98426471,0.01169511,0.98830489,0.00890978,0.99109022,0.00705101,0.99294899,0.00584176,0.99415824,0.00506430,0.99493570,0.00455953,0.99544047,0.00421954,0.99578046,0.00397644,0.99602356,0.00379053,0.99620947,0.00364000,0.99636000,0.00351330,0.99648670,0.00340420,0.99659580,0.00330905,0.99669095,0.00322539,0.99677461,0.00315137,0.99684863,0.00308554,0.99691446,0.00302666,0.99697334,0.00297374,0.99702626,0.00292596,0.99707404,0.00288265,0.99711735,0.00284326,0.99715674,0.00280734,0.99719266,0.00277451,0.99722549,0.00274445,0.99725555,0.00271690,0.99728310,0.00269165,0.99730835,0.00266851,0.99733149,0.00264734,0.99735266,0.00262804,0.99737196,0.00261051,0.99738949,0.00259469,0.99740531,0.00258052,0.99741948,0.00256793,0.99743207,0.00255686,0.99744314,0.00254723,0.99745277,0.00253896,0.99746104,0.00253195,0.99746805,0.00252609,0.99747391,0.00252128,0.99747872,0.00251740,0.99748260,0.00251432,0.99748568,0.00251195,0.99748805,0.00251015,0.99748985,0.00250884,0.99749116,0.00250791,0.99749209,0.00250728,0.99749272,0.00250686,0.99749314,0.00250660,0.99749340,0.00250645,0.99749355,0.00250636,0.99749364,0.00250631,0.99749369,0.00250628,0.99749372,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373
43,0.45145148,0.54854852,0.41543286,0.58456714,0.37902143,0.62097857,0.34255553,0.65744447,0.30641005,0.69358995,0.27098789,0.72901211,0.23670791,0.76329209,0.20398964,0.79601036,0.17323505,0.82676495,0.14480832,0.85519168,0.11901500,0.88098500,0.09608240,0.90391760,0.07614343,0.92385657,0.05922602,0.94077398,0.04525034,0.95474966,0.03403483,0.96596517,0.02531146,0.97468854,0.01874885,0.98125115,0.01398080,0.98601920,0.01063631,0.98936369,0.00836721,0.99163279,0.00686946,0.99313054,0.00589586,0.99410414,0.00525947,0.99474053,0.00482914,0.99517086,0.00451970,0.99548030,0.00428005,0.99571995,0.00408181,0.99591819,0.00391025,0.99608975,0.00375806,0.99624194,0.00362154,0.99637846,0.00349862,0.99650138,0.00338795,0.99661205,0.00328851,0.99671149,0.00319939,0.99680061,0.00311975,0.99688025,0.00304877,0.99695123,0.00298561,0.99701439,0.00292945,0.99707055,0.00287947,0.99712053,0.00283489,0.99716511,0.00279503,0.99720497,0.00275924,0.99724076,0.00272703,0.99727297,0.00269796,0.99730204,0.00267173,0.99732827,0.00264808,0.99735192,0.00262684,0.99737316,0.00260786,0.99739214,0.00259102,0.99740898,0.00257620,0.99742380,0.00256329,0.99743671,0.00255217,0.99744783,0.00254270,0.99745730,0.00253474,0.99746526,0.00252814,0.99747186,0.00252276,0.99747724,0.00251844,0.99748156,0.00251505,0.99748495,0.00251244,0.99748756,0.00251048,0.99748952,0.00250905,0.99749095,0.00250804,0.99749196,0.00250736,0.99749264,0.00250691,0.99749309,0.00250663,0.99749337,0.00250646,0.99749354,0.00250636,0.99749364,0.00250631,0.99749369,0.00250629,0.99749371,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373
3,0.70579823,0.29420177,0.68046645,0.31953355,0.65354411,0.34645589,0.62504811,0.37495189,0.59502230,0.40497770,0.56354172,0.43645828,0.53071677,0.46928323,0.49669697,0.50330303,0.46167398,0.53832602,0.42588347,0.57411653,0.38960539,0.61039461,0.35316217,0.64683783,0.31691433,0.68308567,0.28125307,0.71874693,0.24658967,0.75341033,0.21334149,0.78665851,0.18191499,0.81808501,0.15268645,0.84731355,0.12598148,0.87401852,0.10205513,0.89794487,0.08107448,0.91892552,0.06310606,0.93689394,0.04811009,0.95188991,0.03594312,0.96405688,0.02636979,0.97363021,0.01908288,0.98091712,0.01372974,0.98627026,0.00994168,0.99005832,0.00736247,0.99263753,0.00567194,0.99432806,0.00460180,0.99539820,0.00394250,0.99605750,0.00354153,0.99645847,0.00329558,0.99670442,0.00313942,0.99686058,0.00303446,0.99696554,0.00295902,0.99704098,0.00290123,0.99709877,0.00285454,0.99714546,0.00281519,0.99718481,0.00278093,0.99721907,0.00275035,0.99724965,0.00272262,0.99727738,0.00269722,0.99730278,0.00267388,0.99732612,0.00265241,0.99734759,0.00263272,0.99736728,0.00261477,0.99738523,0.00259849,0.99740151,0.00258386,0.99741614,0.00257082,0.99742918,0.00255932,0.99744068,0.00254929,0.99745071,0.00254065,0.99745935,0.00253331,0.99746669,0.00252717,0.99747283,0.00252211,0.99747789,0.00251803,0.99748197,0.00251479,0.99748521,0.00251228,0.99748772,0.00251039,0.99748961,0.00250900,0.99749100,0.00250802,0.99749198,0.00250735,0.99749265,0.00250690,0.99749310,0.00250663,0.99749337,0.00250646,0.99749354,0.00250636,0.99749364,0.00250631,0.99749369,0.00250629,0.99749371,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373
90,0.60810615,0.39189385,0.57723703,0.42276297,0.54497715,0.45502285,0.51146118,0.48853882,0.47686513,0.52313487,0.44140870,0.55859130,0.40535623,0.59464377,0.36901561,0.63098439,0.33273484,0.66726516,0.29689568,0.70310432,0.26190400,0.73809600,0.22817692,0.77182308,0.19612661,0.80387339,0.16614157,0.83385843,0.13856634,0.86143366,0.11368109,0.88631891,0.09168312,0.90831688,0.07267248,0.92732752,0.05664381,0.94335619,0.04348619,0.95651381,0.03299208,0.96700792,0.02487490,0.97512510,0.01879379,0.98120621,0.01438261,0.98561739,0.01127913,0.98872087,0.00915071,0.99084929,0.00771285,0.99228715,0.00673898,0.99326102,0.00606131,0.99393869,0.00556467,0.99443533,0.00517598,0.99482402,0.00485247,0.99514753,0.00457107,0.99542893,0.00432014,0.99567986,0.00409404,0.99590596,0.00388991,0.99611009,0.00370603,0.99629397,0.00354106,0.99645894,0.00339380,0.99660620,0.00326304,0.99673696,0.00314760,0.99685240,0.00304631,0.99695369,0.00295804,0.99704196,0.00288166,0.99711834,0.00281610,0.99718390,0.00276031,0.99723969,0.00271323,0.99728677,0.00267386,0.99732614,0.00264120,0.99735880,0.00261430,0.99738570,0.00259226,0.99740774,0.00257430,0.99742570,0.00255970,0.99744030,0.00254787,0.99745213,0.00253832,0.99746168,0.00253064,0.99746936,0.00252452,0.99747548,0.00251969,0.99748031,0.00251593,0.99748407,0.00251306,0.99748694,0.00251091,0.99748909,0.00250934,0.99749066,0.00250824,0.99749176,0.00250748,0.99749252,0.00250698,0.99749302,0.00250667,0.99749333,0.00250648,0.99749352,0.00250638,0.99749362,0.00250632,0.99749368,0.00250629,0.99749371,0.00250628,0.99749372,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373
42,0.82762675,0.17237325,0.81135381,0.18864619,0.79374982,0.20625018,0.77474826,0.22525174,0.75428845,0.24571155,0.73231802,0.26768198,0.70879575,0.29120425,0.68369474,0.31630526,0.65700607,0.34299393,0.62874268,0.37125732,0.59894349,0.40105651,0.56767771,0.43232229,0.53504897,0.46495103,0.50119916,0.49880084,0.46631164,0.53368836,0.43061338,0.56938662,0.39437562,0.60562438,0.35791261,0.64208739,0.32157784,0.67842216,0.28575739,0.71424261,0.25086010,0.74913990,0.21730435,0.78269565,0.18550174,0.81449826,0.15583814,0.84416186,0.12865328,0.87134672,0.10422037,0.89577963,0.08272767,0.91727233,0.06426429,0.93573571,0.04881248,0.95118752,0.03624804,0.96375196,0.02634994,0.97365006,0.01881877,0.98118123,0.01330240,0.98669760,0.00942563,0.99057437,0.00681998,0.99318002,0.00514949,0.99485051,0.00412909,0.99587091,0.00353383,0.99646617,0.00319895,0.99680105,0.00301293,0.99698707,0.00290628,0.99709372,0.00283939,0.99716061,0.00279164,0.99720836,0.00275330,0.99724670,0.00272021,0.99727979,0.00269070,0.99730930,0.00266414,0.99733586,0.00264027,0.99735973,0.00261894,0.99738106,0.00260004,0.99739996,0.00258345,0.99741655,0.00256904,0.99743096,0.00255667,0.99744333,0.00254618,0.99745382,0.00253739,0.99746261,0.00253014,0.99746986,0.00252425,0.99747575,0.00251953,0.99748047,0.00251583,0.99748417,0.00251299,0.99748701,0.00251086,0.99748914,0.00250931,0.99749069,0.00250821,0.99749179,0.00250746,0.99749254,0.00250697,0.99749303,0.00250666,0.99749334,0.00250648,0.99749352,0.00250637,0.99749363,0.00250632,0.99749368,0.00250629,0.99749371,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373
143,0.48873397,0.51126603,0.45346514,0.54653486,0.41749337,0.58250663,0.38111214,0.61888786,0.34465702,0.65534298,0.30850035,0.69149965,0.27304290,0.72695710,0.23870203,0.76129797,0.20589663,0.79410337,0.17502907,0.82497093,0.14646520,0.85353480,0.12051359,0.87948641,0.09740591,0.90259409,0.07728059,0.92271941,0.06017203,0.93982797,0.04600729,0.95399271,0.03461163,0.96538837,0.02572312,0.97427688,0.01901520,0.98098480,0.01412477,0.98587523,0.01068201,0.98931799,0.00833805,0.99166195,0.00678656,0.99321344,0.00577701,0.99422299,0.00511869,0.99488131,0.00467677,0.99532323,0.00436291,0.99563709,0.00412362,0.99587638,0.00392886,0.99607114,0.00376289,0.99623711,0.00361780,0.99638220,0.00348957,0.99651043,0.00337588,0.99662412,0.00327516,0.99672484,0.00318608,0.99681392,0.00310741,0.99689259,0.00303797,0.99696203,0.00297661,0.99702339,0.00292226,0.99707774,0.00287393,0.99712607,0.00283075,0.99716925,0.00279197,0.99720803,0.00275699,0.99724301,0.00272534,0.99727466,0.00269666,0.99730334,0.00267069,0.99732931,0.00264722,0.99735278,0.00262612,0.99737388,0.00260725,0.99739275,0.00259050,0.99740950,0.00257577,0.99742423,0.00256294,0.99743706,0.00255189,0.99744811,0.00254247,0.99745753,0.00253456,0.99746544,0.00252801,0.99747199,0.00252266,0.99747734,0.00251837,0.99748163,0.00251500,0.99748500,0.00251240,0.99748760,0.00251046,0.99748954,0.00250904,0.99749096,0.00250803,0.99749197,0.00250735,0.99749265,0.00250690,0.99749310,0.00250662,0.99749338,0.00250646,0.99749354,0.00250636,0.99749364,0.00250631,0.99749369,0.00250629,0.99749371,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373
147,0.70581791,0.29418209,0.68049162,0.31950838,0.65357613,0.34642387,0.62508862,0.37491138,0.59507320,0.40492680,0.56360522,0.43639478,0.53079538,0.46920462,0.49679346,0.50320654,0.46179134,0.53820866,0.42602480,0.57397520,0.38977375,0.61022625,0.35336042,0.64663958,0.31714487,0.68285513,0.28151760,0.71848240,0.24688890,0.75311110,0.21367490,0.78632510,0.18228064,0.81771936,0.15308089,0.84691911,0.12639984,0.87360016,0.10249137,0.89750863,0.08152184,0.91847816,0.06355760,0.93644240,0.04855938,0.95144062,0.03638484,0.96361516,0.02680017,0.97319983,0.01949986,0.98050014,0.01413277,0.98586723,0.01033121,0.98966879,0.00773918,0.99226082,0.00603596,0.99396404,0.00495213,0.99504787,0.00427673,0.99572327,0.00385608,0.99614392,0.00358625,0.99641375,0.00340221,0.99659779,0.00326634,0.99673366,0.00315846,0.99684154,0.00306843,0.99693157,0.00299128,0.99700872,0.00292445,0.99707555,0.00286643,0.99713357,0.00281605,0.99718395,0.00277235,0.99722765,0.00273443,0.99726557,0.00270148,0.99729852,0.00267277,0.99732723,0.00264770,0.99735230,0.00262577,0.99737423,0.00260656,0.99739344,0.00258976,0.99741024,0.00257512,0.99742488,0.00256242,0.99743758,0.00255151,0.99744849,0.00254223,0.99745777,0.00253441,0.99746559,0.00252793,0.99747207,0.00252262,0.99747738,0.00251836,0.99748164,0.00251500,0.99748500,0.00251242,0.99748758,0.00251047,0.99748953,0.00250905,0.99749095,0.00250804,0.99749196,0.00250736,0.99749264,0.00250691,0.99749309,0.00250663,0.99749337,0.00250646,0.99749354,0.00250636,0.99749364,0.00250631,0.99749369,0.00250629,0.99749371,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373,0.00250627,0.99749373
