24,-9.33669472,-5.95864153
30,-10.82292938,-2.52955675
1,-2.63700676,-25.82039642
3,-0.71282548,-17.13826752
2,-5.71815395,-18.04759979
18,-37.89196014,-41.52253342
9,-29.29015350,2.41568255
34,-2.42870212,-28.67839622
8,-11.19224167,0.60686809
25,42.72595978,-11.88981819
28,-19.52473640,0.89348358
21,0.96258008,43.16932297
23,-0.15421686,41.64141846
32,-25.00215721,-4.09192133
22,-38.76554108,-41.00937653
6,21.79946136,-34.96040344
33,-2.83833194,-22.22735214
17,40.95767593,-7.81245327
11,29.38158035,11.27924156
20,-32.86278534,4.87998486
7,22.69174004,-35.46530533
29,-39.30960464,6.78951836
26,41.90200043,-13.16814995
10,-9.18195438,39.99848557
4,-7.11296368,-9.21690559
14,-25.74721146,0.10568481
19,-1.51973832,41.91480255
13,-42.21796799,-38.66159439
5,28.88206100,12.64131546
15,-2.62544227,40.44187546
31,-37.52131653,7.07371855
16,-0.58197981,43.54805756
12,-36.20379257,-33.99217224
27,0.83168238,49.85413742
36,-11.09424782,-2.57818747
42,-2.81396103,-28.66078568
46,1.49924326,41.46039963
37,-2.29343629,-25.81827164
41,-29.14226532,2.64209795
38,-0.86073530,-16.94774818
43,-10.87444305,0.62079507
60,-25.53119659,0.27355060
64,-2.18205905,43.68218613
51,-3.10867500,-22.26446724
66,-3.16674256,42.16807175
47,-1.08802986,39.97691345
59,-7.37674570,-9.34013367
40,-37.36768341,-40.64256668
56,-39.38861847,7.32753754
48,-24.72549057,-4.05212593
35,-9.05756092,-5.87013865
49,-38.24040222,-40.12306595
44,43.06703568,-12.64172745
58,-9.13075161,39.77886200
68,0.60889310,49.90722275
63,28.44891548,11.70975971
53,29.81606293,12.21186733
39,-5.64118719,-17.80441666
65,-37.59990311,7.61462927
45,-19.69026184,1.05275202
50,21.29051781,-35.85164642
61,0.54697376,39.90554810
62,-42.03697205,-38.33058548
54,-32.86278534,4.87998486
67,-36.40911102,-33.90317917
57,41.55883789,-12.41368294
55,22.18606377,-36.36033249
52,41.26969147,-7.73408985
