,0,1
252,10.056905746459961,-17.325550079345703
36,14.81591510772705,-5.466465473175049
57,15.989363670349121,5.470282077789307
50,-9.43520736694336,26.900911331176758
43,7.989432334899902,18.344070434570312
3,1.2337855100631714,22.547719955444336
90,17.18876838684082,-3.284027338027954
42,17.11924171447754,-1.5241937637329102
143,6.251059055328369,19.4849910736084
147,6.837377548217773,18.604408264160156
33,14.672120094299316,9.435577392578125
204,6.4414963722229,20.111642837524414
22,3.8567776679992676,-18.46462059020996
133,13.181879997253418,11.663742065429688
30,10.77445125579834,15.373154640197754
9,-3.0876970291137695,25.032470703125
0,16.238937377929688,5.900261402130127
85,16.986724853515625,-2.67857027053833
184,16.529733657836914,4.107213973999023
26,-3.624903440475464,25.305673599243164
355,-1.901004433631897,-22.26396942138672
19,-10.028529167175293,26.998682022094727
63,7.639499187469482,17.773412704467773
52,0.19970354437828064,23.551267623901367
17,13.99520206451416,10.623794555664062
146,9.296652793884277,16.51902198791504
113,10.58642578125,-15.800415992736816
37,15.386357307434082,-11.357897758483887
156,15.456949234008789,8.246773719787598
119,1.6598886251449585,22.755990982055664
341,9.156442642211914,-17.95784568786621
61,0.620663046836853,23.017108917236328
65,5.135622024536133,20.753459930419922
11,-5.7175397872924805,25.593242645263672
179,12.417191505432129,12.03795051574707
155,5.365461826324463,20.062715530395508
38,-1.5222505331039429,24.670583724975586
216,-11.600820541381836,28.140188217163086
56,-2.211852788925171,-21.337154388427734
131,-12.376113891601562,27.941408157348633
49,-6.552905082702637,26.094789505004883
192,3.4160995483398438,21.153892517089844
141,-3.2523062229156494,-19.889389038085938
88,14.907679557800293,7.8360185623168945
94,10.249224662780762,15.914640426635742
18,-8.21391773223877,26.32801055908203
107,14.644312858581543,9.651741027832031
79,1.9104596376419067,22.432815551757812
292,11.124856948852539,14.519083023071289
40,-0.9156670570373535,-21.391746520996094
4,10.401512145996094,-12.862367630004883
154,13.095878601074219,13.128705024719238
20,-11.639900207519531,27.487586975097656
46,-1.4088083505630493,23.73183822631836
103,6.953883171081543,18.857179641723633
27,-14.242659568786621,29.069477081298828
130,-3.1861073970794678,24.65691566467285
13,-3.339088201522827,25.1898136138916
7,-1.0082244873046875,23.792139053344727
83,-3.3238914012908936,-19.809236526489258
23,-11.548490524291992,27.667940139770508
69,4.4881272315979,21.00387191772461
73,0.7391911745071411,-20.438369750976562
45,-4.709160327911377,25.488561630249023
173,10.35373592376709,-13.017783164978027
122,13.657631874084473,11.815149307250977
106,-4.486210823059082,24.79761505126953
47,0.24189254641532898,22.920127868652344
96,12.333396911621094,12.475696563720703
25,-6.984136581420898,26.44272232055664
82,-7.128330707550049,26.01274871826172
196,17.73894691467285,-0.989797830581665
60,-7.743595600128174,26.713886260986328
67,-14.452850341796875,29.001558303833008
