,0,1
24,-16.65447235107422,-6.802497386932373
30,-17.699472427368164,-6.517899513244629
1,-15.364709854125977,29.58997917175293
3,-13.279253005981445,34.334598541259766
2,-12.616300582885742,34.41064453125
18,36.928009033203125,-15.760079383850098
9,-33.12668991088867,-5.39278507232666
34,-12.066119194030762,28.431936264038086
8,-32.30974578857422,-5.908370494842529
25,22.92296028137207,30.962560653686523
28,-20.029083251953125,-6.404244899749756
21,4.214626789093018,-43.69762420654297
23,10.144511222839355,-45.38755798339844
32,-24.052202224731445,-4.104123592376709
22,36.374427795410156,-16.489118576049805
6,-25.928646087646484,-9.864027976989746
33,-11.884361267089844,29.941375732421875
17,12.530862808227539,-42.389732360839844
11,20.533838272094727,24.30181121826172
20,23.4782657623291,25.38831901550293
7,-25.327341079711914,-10.16014575958252
29,27.911306381225586,23.247905731201172
26,23.078035354614258,30.16321563720703
10,5.88224983215332,-48.43232345581055
4,-11.932649612426758,35.67406463623047
14,-31.324764251708984,-4.484766960144043
19,5.154628276824951,-42.81242370605469
13,35.76079559326172,-15.896842956542969
5,21.277193069458008,23.881881713867188
15,5.307808876037598,-43.66263198852539
31,28.473344802856445,23.656959533691406
16,5.939920425415039,-41.79201889038086
12,33.090240478515625,-18.059938430786133
27,6.9674458503723145,-47.49589157104492
36,-17.500747680664062,-7.169334888458252
42,-11.672200202941895,28.793537139892578
46,6.37498140335083,-42.35564422607422
37,-15.428084373474121,29.59765625
41,-32.4001350402832,-5.055959224700928
38,-14.129552841186523,35.17608642578125
43,-31.491939544677734,-5.789500713348389
60,-30.708133697509766,-4.762025356292725
64,8.863553047180176,-45.9018669128418
51,-11.964424133300781,30.037038803100586
66,6.551549434661865,-43.34718704223633
47,9.816045761108398,-46.236122131347656
59,-12.55101203918457,36.03510665893555
40,35.756690979003906,-14.486490249633789
56,28.171977996826172,24.26409912109375
48,-24.068458557128906,-4.101510524749756
35,-16.974367141723633,-6.139326572418213
49,35.22940444946289,-15.135374069213867
44,23.655790328979492,31.086767196655273
58,5.036252498626709,-49.00498962402344
68,6.986968517303467,-46.180938720703125
63,21.076026916503906,24.93708038330078
53,21.707988739013672,24.488739013671875
39,-13.155383110046387,35.2381477355957
65,27.39946746826172,23.963424682617188
45,-20.14232063293457,-6.416162967681885
50,-25.53082275390625,-9.273704528808594
61,7.416271686553955,-46.41779327392578
62,36.376121520996094,-14.918546676635742
54,23.69852638244629,25.380939483642578
67,33.08751678466797,-18.063722610473633
57,23.807418823242188,30.359533309936523
55,-24.724279403686523,-9.624848365783691
52,12.528676986694336,-42.39078140258789
