,0,1
24,-2.8620054721832275,5.513603210449219
30,-3.1934757232666016,5.69673490524292
1,-1.671393871307373,3.8391551971435547
3,-2.3046703338623047,4.66010856628418
2,-1.6135519742965698,4.179127216339111
18,-1.7397512197494507,3.9127931594848633
9,-2.506385326385498,4.811790943145752
34,-3.275984764099121,5.532168865203857
8,-1.7160731554031372,4.140365123748779
25,-3.0304791927337646,5.132347106933594
28,-2.9221811294555664,5.036808967590332
21,-2.7267117500305176,5.480916976928711
23,-3.0478296279907227,5.601433277130127
32,-2.987190008163452,4.990730285644531
22,-1.895103096961975,4.003839492797852
6,-1.3009566068649292,3.3885345458984375
33,-3.251772165298462,5.521610260009766
17,-1.3478790521621704,3.4416751861572266
11,-1.5036276578903198,3.608449935913086
20,-2.040834903717041,4.245415687561035
7,-1.3086490631103516,3.3941991329193115
29,-2.528393268585205,5.267662048339844
26,-3.0005807876586914,5.036477088928223
10,-2.452991485595703,4.9581756591796875
4,-1.803347110748291,4.182149887084961
14,-1.9483888149261475,4.358570098876953
19,-2.841264486312866,4.97220516204834
13,-1.955606460571289,4.0130534172058105
5,-1.4508485794067383,3.5694961547851562
15,-2.632772922515869,5.447409629821777
31,-2.5081586837768555,5.115510940551758
16,-2.5747575759887695,5.365603923797607
12,-1.9305503368377686,4.0033674240112305
27,-3.153745412826538,5.677475929260254
36,4.716653823852539,-2.7289841175079346
42,4.863290786743164,-2.8933324813842773
46,4.437255859375,-2.482778787612915
37,3.248375177383423,-1.19724440574646
41,4.041556358337402,-2.2696073055267334
38,4.0229620933532715,-2.0531013011932373
43,3.493170738220215,-1.5541188716888428
60,3.7050728797912598,-1.7874562740325928
64,4.243000507354736,-2.866159677505493
51,4.360827922821045,-3.111086368560791
66,4.719954490661621,-2.7427730560302734
47,4.22066068649292,-2.8114333152770996
59,3.526500701904297,-1.5095747709274292
40,3.4374852180480957,-1.4980051517486572
56,4.277930736541748,-2.8484275341033936
48,4.598029136657715,-2.5162250995635986
35,4.695257663726807,-3.0782618522644043
49,3.4121220111846924,-1.427846908569336
44,4.7223711013793945,-3.059885025024414
58,4.1825337409973145,-2.402843475341797
68,4.600154876708984,-2.5525758266448975
63,3.044877052307129,-0.9809088706970215
53,2.9801855087280273,-0.8925492167472839
39,3.6029343605041504,-1.4136016368865967
65,4.085469722747803,-2.305396318435669
45,4.619383335113525,-3.0771515369415283
50,2.9002535343170166,-0.7854901552200317
61,4.258039474487305,-2.860211133956909
62,3.4312961101531982,-1.4752126932144165
54,3.661975860595703,-1.787772536277771
67,3.242554187774658,-1.2444888353347778
57,4.779884338378906,-3.1821556091308594
55,2.9383223056793213,-0.8258954286575317
52,2.923804759979248,-0.8181840777397156
