,0,1
252,10.261190414428711,2.5792791843414307
36,23.401611328125,6.879505157470703
57,23.909732818603516,7.208327770233154
50,24.84813117980957,5.611268520355225
43,-25.051380157470703,-8.120506286621094
3,-9.469417572021484,-3.23653507232666
90,-27.14719581604004,-9.510932922363281
42,-12.757227897644043,-1.5341813564300537
143,-9.645330429077148,-3.1466968059539795
147,-25.32290267944336,-12.63341999053955
33,-9.524834632873535,-2.3845057487487793
204,-12.733914375305176,-1.765547752380371
22,-10.571415901184082,-2.9257662296295166
133,-4.929672718048096,6.455389022827148
30,-7.9732794761657715,-3.9855611324310303
9,-26.328712463378906,-9.307218551635742
0,-26.081989288330078,-9.65676498413086
85,-25.367076873779297,-12.583184242248535
184,-25.91366958618164,-8.032267570495605
26,-25.843795776367188,-11.747467994689941
355,-26.370141983032227,-8.416268348693848
19,-11.308323860168457,-1.431741714477539
63,-6.317154884338379,-0.7649323344230652
52,-25.896282196044922,-8.033851623535156
17,-11.016401290893555,-1.715630292892456
146,6.138753890991211,8.874550819396973
113,-26.1511287689209,-12.123991966247559
37,-26.679889678955078,-8.361562728881836
156,6.865228176116943,36.77561569213867
119,-4.6144022941589355,5.073936939239502
341,-25.793468475341797,-11.735641479492188
61,-26.762073516845703,-10.409551620483398
65,10.452927589416504,6.217127799987793
11,-25.819793701171875,-11.717020034790039
179,-11.049314498901367,-1.6913158893585205
155,-26.520673751831055,-10.080265045166016
38,-25.864582061767578,-11.74280071258545
216,-26.197145462036133,-11.794169425964355
56,-26.654996871948242,-8.303557395935059
131,-26.977001190185547,-10.237201690673828
49,-26.546213150024414,-8.160866737365723
192,-26.808137893676758,-9.383732795715332
141,10.139307975769043,2.5361642837524414
88,-26.17620277404785,-12.109281539916992
94,-1.3167601823806763,-9.462451934814453
18,-12.712300300598145,-1.5404595136642456
107,8.534096717834473,15.188279151916504
79,-3.7946550846099854,7.055668354034424
292,11.971434593200684,38.67396926879883
40,11.88843822479248,7.834288597106934
4,-6.408546447753906,-0.8922591805458069
154,-4.605233669281006,5.427893161773682
20,-6.33889627456665,-1.1090975999832153
46,-11.238157272338867,-2.1448278427124023
103,-11.420280456542969,-2.233544111251831
27,-10.581290245056152,-2.9272520542144775
130,-12.78973388671875,-1.5842466354370117
13,-6.721352577209473,-0.2024485170841217
7,-11.063549041748047,-1.937044620513916
83,12.805869102478027,3.5999019145965576
23,-11.512109756469727,-1.3749760389328003
69,-6.335216522216797,-0.7861184477806091
73,10.69935131072998,5.597324371337891
45,-6.4062066078186035,-0.9092705249786377
173,-3.341474771499634,6.044498443603516
122,-25.55811882019043,-8.36755657196045
106,25.151391983032227,7.717862606048584
47,-3.829612970352173,7.037261009216309
96,-1.3388862609863281,-9.575687408447266
25,-4.395265579223633,7.225327491760254
82,-8.91508960723877,-2.575782537460327
196,-2.8983356952667236,6.6126179695129395
60,-9.436296463012695,-3.1562392711639404
67,-4.581253528594971,7.209125995635986
125,-3.500246047973633,6.524379253387451
99,-4.132554054260254,5.6132941246032715
54,24.086381912231445,6.521449089050293
58,-8.748918533325195,-22.606658935546875
44,-27.03000259399414,-10.567146301269531
138,-26.6356201171875,-8.289000511169434
68,-9.371123313903809,-3.2048323154449463
266,9.107317924499512,31.84282875061035
105,-25.82491111755371,-9.514366149902344
15,-12.805682182312012,-2.3897147178649902
34,24.781225204467773,8.31628131866455
21,25.53328514099121,5.844523906707764
162,22.562044143676758,7.612752437591553
111,-5.301865100860596,5.223090171813965
280,5.616678714752197,8.009699821472168
158,-1.0939933061599731,-8.00135326385498
87,-24.90135955810547,-13.029269218444824
24,-3.3582401275634766,6.046456336975098
77,13.437560081481934,5.258992671966553
161,-1.6740339994430542,-9.380936622619629
53,-25.658340454101562,-8.232809066772461
110,-8.02762508392334,-2.681123971939087
114,-4.133656024932861,6.598710060119629
41,12.09444522857666,4.461943626403809
6,-9.560394287109375,-2.5873210430145264
66,-10.18774700164795,-1.2479915618896484
55,-13.761736869812012,-30.55211067199707
142,-8.66650104522705,-22.401596069335938
115,12.836207389831543,5.595641136169434
270,-12.774279594421387,-1.5256010293960571
213,-9.364505767822266,-2.404064178466797
75,-11.375828742980957,-0.9608191847801208
51,-11.416220664978027,-2.2407174110412598
364,11.922016143798828,7.791477680206299
101,7.3297553062438965,37.59132766723633
165,24.72812843322754,7.021520614624023
279,-5.3181471824646,5.214510440826416
12,4.74694299697876,34.37821578979492
84,13.474926948547363,5.1560444831848145
70,4.8072829246521,35.9981803894043
198,12.736294746398926,6.266297340393066
74,4.903295516967773,33.858604431152344
168,-4.255948066711426,4.8805670738220215
247,-8.718683242797852,-3.5694918632507324
182,-1.8160167932510376,-7.84041690826416
126,-6.709178447723389,-0.20709852874279022
340,13.16980266571045,5.625883102416992
339,-9.443694114685059,-2.6926069259643555
197,-11.77617073059082,-3.1834628582000732
163,7.687426567077637,11.222532272338867
183,7.96594762802124,35.90688705444336
352,-8.82689380645752,-22.760854721069336
16,-1.1110368967056274,-8.820656776428223
116,-11.731661796569824,-28.14484214782715
244,11.578426361083984,38.41802978515625
102,11.085451126098633,6.314671039581299
391,14.573648452758789,6.914348125457764
135,-4.60072135925293,7.174088954925537
139,-2.9527788162231445,6.010974884033203
35,9.322732925415039,1.3551664352416992
72,-3.0357015132904053,5.59995174407959
78,6.866580009460449,10.500199317932129
172,-7.927000045776367,-4.071020603179932
134,11.535645484924316,4.498342514038086
117,-26.397918701171875,-9.302250862121582
120,-3.5308985710144043,5.759903907775879
91,24.27710723876953,8.128962516784668
8,-12.761249542236328,-2.2931158542633057
108,-27.16728401184082,-9.488506317138672
80,-26.15641212463379,-12.093926429748535
29,-7.096763610839844,-6.521856784820557
214,24.52913475036621,6.548918724060059
274,-2.3253395557403564,6.879185199737549
32,10.196202278137207,2.515852212905884
132,-1.8786334991455078,-7.502744674682617
136,9.71863842010498,33.13549041748047
14,6.719641208648682,36.69080352783203
5,10.01902961730957,6.131910800933838
189,9.730483055114746,3.862011194229126
317,11.237702369689941,5.897979736328125
221,-26.10436248779297,-8.4863862991333
