24,15.31038761,65.90859222
30,-127.24576569,1.49678063
1,272.49826050,189.57727051
3,83.87646484,322.39141846
2,34.84152222,322.78421021
18,-17.54090118,-326.52105713
9,-509.69155884,-465.44183350
34,274.87490845,225.15571594
8,-2869.09301758,991.97473145
25,-367.93875122,104.06681061
28,-131.92941284,-60.22302246
21,222.60763550,-76.07488251
23,199.74368286,-116.63832855
32,55.48344803,118.05422211
22,14.57504654,-324.78857422
6,-182.35783386,130.93492126
33,138.41107178,277.60333252
17,141.94981384,-392.52166748
11,-356.70336914,-22.44822121
20,-244.22525024,-159.53312683
7,-150.38357544,137.15306091
29,-298.87384033,-127.95750427
26,-396.77810669,120.00810242
10,216.14729309,-241.37919617
4,22.03989792,167.45143127
14,-14.34533691,12.37180042
19,193.52241516,-35.29170609
13,-2012.74975586,-12.69943810
5,-367.23391724,18.85697365
15,180.40122986,-75.96908569
31,-300.19281006,-180.06033325
16,114.85182953,-120.42700958
12,334.08859253,-136.30378723
27,105.92797852,-279.83041382
36,-152.06890869,-5.91350937
42,244.56051636,227.17051697
46,791.45239258,1260.34802246
37,242.32574463,191.64442444
41,-55.26829529,1157.11242676
38,81.07649994,295.86837769
43,3099.06445312,-289.75473022
60,-28.48499870,32.85247421
64,150.23893738,-97.06518555
51,144.56739807,302.63375854
66,114.75068665,-72.01712036
47,148.50939941,-44.33145523
59,45.98948288,175.46559143
40,-19.65328407,-294.22827148
56,-324.56878662,-130.62969971
48,80.47148895,119.74800110
35,31.91178703,47.72724533
49,12.40838814,-292.42324829
44,-374.45385742,144.25299072
58,238.46923828,-232.45756531
68,113.04566956,-305.34307861
63,-338.17800903,4.31353235
53,-385.75625610,-7.74242353
39,33.31655884,296.74301147
65,-326.62567139,-180.17768860
45,-106.23909760,-53.33071518
50,-145.60552979,105.00521088
61,161.12098694,-138.26110840
62,3708.30932617,-456.49572754
54,-245.28628540,-185.48921204
67,344.65173340,-114.73773956
57,-345.63766479,128.28742981
55,-177.49664307,98.71344757
52,165.53073120,-386.33346558
