252.0,-0.6328518,0.93945074,0.39458773,-0.61253774,0.5477024,0.41847983,0.63584936,0.4582919,0.29332104,-0.66564864,0.40478373,0.06322128,0.3197065,-0.5674979,-0.060294084,0.050140586
36.0,0.069712326,0.89383185,0.3311515,-0.6237801,0.5464238,0.33111143,0.73105675,-1.0227133,0.27090803,-0.9141526,0.007299918,0.36091602,0.42589322,-0.70859426,-0.004531475,0.61822647
57.0,0.36790037,0.81338865,0.37813026,-0.6559206,0.40748894,0.3665193,0.8291066,-0.93869746,0.36977595,-0.88036263,0.32478243,0.26165155,0.5207763,-0.6089186,0.22985822,0.57148343
50.0,0.5419175,0.7977207,0.42166525,-0.6401423,0.2828002,0.37197617,0.82129437,-0.8730309,0.39511386,-0.8998315,0.4388849,0.36040786,0.5332015,-0.5548618,0.17774494,0.5072241
43.0,-0.11408225,-1.0116451,0.45029652,0.41638723,0.5316767,0.5890926,0.77690625,0.20938013,0.6220288,0.51453817,-0.33580393,-0.69619817,0.76717025,0.3549701,-0.6697936,0.7290169
3.0,0.77116567,-0.12600322,0.5399387,0.6120912,0.5447307,0.5275732,0.5476093,0.47259173,0.40563008,0.6243154,-0.5484102,0.70158005,0.4285942,0.510872,-0.553043,0.54223555
90.0,-0.5760175,-0.93746686,0.38793737,0.4936912,0.4750067,0.4957492,0.72686,-0.70389813,0.5714585,0.57939726,-0.5815169,-0.55219305,0.6400814,0.27640384,-0.6391211,0.17858912
42.0,0.78085136,-0.56666946,0.57358474,0.6562935,0.5881874,0.56118435,0.5884113,0.3761388,0.56543154,0.5901533,-0.50627327,0.4077538,0.42217046,0.58383185,-0.49801308,0.71439
143.0,0.7597192,-0.53855634,0.57071215,0.6443864,0.5823878,0.55143386,0.57928723,0.36321872,0.49124303,0.5794048,-0.49740174,0.41733348,0.4502303,0.56889033,-0.49477583,0.69094384
147.0,-0.34222957,-1.007443,0.4206974,0.42954302,0.45112473,0.5753859,0.81158775,-0.25133502,0.59637266,0.5515635,-0.36751074,-0.58798593,0.75703853,0.32922104,-0.7212928,0.6062753
33.0,0.7694815,-0.5316197,0.5621108,0.6412912,0.57550347,0.5597846,0.5751457,0.35179472,0.48788926,0.5779143,-0.500247,0.44303298,0.45251608,0.5803958,-0.5009896,0.6926444
