,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.0,0.0007345690543393262,0.003609329927671053,0.010291611095974141,0.01833860432255685,0.046951649406114154,0.1252251508272758,0.11659234937191026,0.11659234937191026,0.11659234937191032,0.1165923493719103,0.11659234937191021,0.11659234937191026,0.11659234937191026,0.11659234937191024,0.1165923493719102,0.0007345690543389841,0.003609329927670554,0.010291611095973412,0.018338604322557885,0.046951649406115535,0.12522515082727695,0.11659234937191121,0.11659234937191114,0.11659234937191114,0.11659234937191117,0.11659234937191125,0.11659234937191112,0.11659234937191117,0.11659234937191117,0.11659234937191117
1,0.0007345690543393262,0.0,0.0028993184681615197,0.009679650781136232,0.017838281457370885,0.04638463436245934,0.12464350841979874,0.11601070696443326,0.11601070696443326,0.1160107069644333,0.11601070696443327,0.11601070696443322,0.11601070696443326,0.11601070696443326,0.11601070696443319,0.11601070696443319,4.153866227061623e-16,0.00289931846816101,0.009679650781135507,0.017838281457371808,0.046384634362460674,0.12464350841979989,0.11601070696443422,0.11601070696443419,0.11601070696443419,0.11601070696443415,0.11601070696443426,0.11601070696443411,0.11601070696443422,0.11601070696443423,0.11601070696443419
2,0.003609329927671053,0.0028993184681615197,0.0,0.007464270798441008,0.016497772469927948,0.04450202426483986,0.12269718957984857,0.11406438812480563,0.11406438812480564,0.11406438812480568,0.11406438812480568,0.11406438812480559,0.11406438812480565,0.11406438812480563,0.11406438812480559,0.11406438812480557,0.0028993184681618896,5.446172390113064e-16,0.007464270798440265,0.01649777246992864,0.0445020242648411,0.12269718957984974,0.1140643881248067,0.11406438812480665,0.11406438812480665,0.1140643881248067,0.11406438812480674,0.11406438812480663,0.11406438812480667,0.11406438812480667,0.11406438812480665
3,0.010291611095974141,0.009679650781136232,0.007464270798441008,0.0,0.014738997674227605,0.04092333574169455,0.11883445421640033,0.11025547488981802,0.11025547488981806,0.11025547488981811,0.11025547488981814,0.11025547488981795,0.11025547488981807,0.110255474889818,0.110255474889818,0.11025547488981796,0.00967965078113655,0.0074642707984414304,9.017790442456752e-16,0.014738997674227912,0.040923335741695724,0.1188344542164015,0.11025547488981895,0.11025547488981893,0.11025547488981889,0.11025547488981893,0.11025547488981897,0.11025547488981889,0.11025547488981893,0.11025547488981893,0.1102554748898189
4,0.01833860432255685,0.017838281457370885,0.016497772469927948,0.014738997674227605,0.0,0.0403985626327881,0.11620659617852748,0.10757437115796245,0.10757437115796248,0.10757437115796252,0.1075743711579625,0.10757437115796244,0.10757437115796245,0.10757437115796245,0.10757437115796241,0.1075743711579624,0.017838281457370944,0.016497772469928066,0.014738997674227802,2.3492641717333304e-15,0.04039856263278962,0.11620659617852867,0.10757437115796352,0.10757437115796346,0.10757437115796345,0.10757437115796348,0.10757437115796355,0.10757437115796342,0.10757437115796349,0.10757437115796346,0.10757437115796346
5,0.046951649406114154,0.04638463436245934,0.04450202426483986,0.04092333574169455,0.0403985626327881,0.0,0.09682078306795835,0.08854256000882062,0.08854256000882063,0.08854256000882067,0.08854256000882069,0.0885425600088206,0.08854256000882063,0.08854256000882062,0.0885425600088206,0.08854256000882059,0.04638463436245947,0.044502024264840075,0.04092333574169489,0.04039856263278687,2.2817441890283375e-15,0.09682078306795953,0.08854256000882171,0.08854256000882164,0.08854256000882167,0.08854256000882169,0.08854256000882174,0.08854256000882163,0.0885425600088217,0.08854256000882169,0.08854256000882169
6,0.1252251508272758,0.12464350841979874,0.12269718957984857,0.11883445421640033,0.11620659617852748,0.09682078306795835,0.0,0.011742353470151467,0.011742353470151443,0.011742353470151392,0.011742353470151406,0.011742353470151498,0.011742353470151439,0.011742353470151463,0.011742353470151507,0.011742353470151517,0.12464350841979892,0.12269718957984876,0.11883445421640078,0.11620659617852634,0.09682078306795701,1.506867033258254e-15,0.011742353470150443,0.011742353470150468,0.01174235347015052,0.011742353470150487,0.011742353470150393,0.011742353470150537,0.011742353470150488,0.011742353470150487,0.011742353470150511
7,0.11659234937191026,0.11601070696443326,0.11406438812480563,0.11025547488981802,0.10757437115796245,0.08854256000882062,0.011742353470151467,0.0,1.5912169888250112e-16,1.5986440405219158e-16,1.9412364792639593e-16,1.0844363013918501e-16,1.7223830280866655e-16,1.2428175531886197e-16,1.487101398837759e-16,1.5389248020801295e-16,0.11601070696443343,0.11406438812480589,0.11025547488981843,0.10757437115796131,0.08854256000881915,0.011742353470152638,1.5495003552336505e-15,1.463698296092366e-15,1.608301288781964e-15,1.5215181690290547e-15,1.5551005723802727e-15,1.5588009543949652e-15,1.56754547859693e-15,1.6000585403334472e-15,1.5953775988859365e-15
8,0.11659234937191026,0.11601070696443326,0.11406438812480564,0.11025547488981806,0.10757437115796248,0.08854256000882063,0.011742353470151443,1.5912169888250112e-16,0.0,7.423272066486848e-17,8.600596363567137e-17,1.121097377068213e-16,4.514611488188581e-17,6.138560154142146e-17,9.070476789630892e-17,1.2352263576238452e-16,0.11601070696443345,0.1140643881248059,0.11025547488981846,0.10757437115796133,0.08854256000881917,0.011742353470152614,1.41368560158703e-15,1.3636720126149007e-15,1.5029088127203514e-15,1.4099683546699008e-15,1.453022734446976e-15,1.4519124419656494e-15,1.4559477340314231e-15,1.488266386459952e-15,1.4871903308385952e-15
9,0.11659234937191032,0.1160107069644333,0.11406438812480568,0.11025547488981811,0.10757437115796252,0.08854256000882067,0.011742353470151392,1.5986440405219158e-16,7.423272066486848e-17,0.0,7.96835470870394e-17,1.3441573373277764e-16,6.798666662459084e-17,8.678393189868673e-17,1.286124331843317e-16,1.5476327084125076e-16,0.11601070696443347,0.11406438812480595,0.1102554748898185,0.10757437115796137,0.08854256000881922,0.011742353470152558,1.4221578690709564e-15,1.3402982400793723e-15,1.524782200221025e-15,1.4294234749646245e-15,1.430857115497302e-15,1.4753581936669697e-15,1.4778629175258452e-15,1.5099097994332482e-15,1.509872251945004e-15
