,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.0,0.000159323622890391,0.0009539583300147732,0.0031411003841156494,0.008890033324084461,0.026557968656931708,0.1605103927162226,0.15180530318682423,0.15180530318682395,0.15180530318682403,0.1518053031868239,0.15180530318682353,0.15180530318682398,0.15180530318682398,0.15180530318682386,0.15180530318682386,0.00015932362289039866,0.0009539583300144334,0.00314110038411547,0.008890033324083849,0.026557968656931174,0.16051039271622244,0.1518053031868228,0.1518053031868237,0.1518053031868234,0.1518053031868236,0.15180530318682325,0.15180530318682306,0.15180530318682342,0.15180530318682306,0.1518053031868235
1,0.000159323622890391,0.0,0.0007624064216584322,0.002947305433162222,0.008696253820649485,0.02636423911502236,0.1603166093169947,0.15161150885851665,0.15161150885851638,0.1516115088585165,0.15161150885851643,0.15161150885851685,0.15161150885851643,0.15161150885851685,0.15161150885851632,0.15161150885851676,0.0,0.0007624064216587921,0.002947305433161693,0.008696253820647527,0.026364239115021663,0.16031660931699443,0.15161150885851601,0.1516115088585166,0.15161150885851626,0.1516115088585164,0.15161150885851576,0.15161150885851632,0.15161150885851638,0.15161150885851635,0.1516115088585163
2,0.0009539583300147732,0.0007624064216584322,0.0,0.0021542655020479378,0.007902151038207685,0.025570411731354836,0.15952261319506925,0.15082064312928894,0.15082064312928917,0.150820643129289,0.15082064312928942,0.15082064312928886,0.1508206431292893,0.15082064312928922,0.1508206431292891,0.15082064312928906,0.0007624064216588623,0.0,0.0021542655020481195,0.007902151038206882,0.025570411731353913,0.1595226131950691,0.1508206431292887,0.15082064312928917,0.15082064312928847,0.15082064312928872,0.1508206431292887,0.1508206431292886,0.15082064312928858,0.1508206431292885,0.15082064312928847
3,0.0031411003841156494,0.002947305433162222,0.0021542655020479378,0.0,0.005702937814647587,0.023381911213234186,0.15764765556989727,0.1491444421645703,0.14914444216457057,0.1491444421645703,0.14914444216457087,0.14914444216457048,0.14914444216457057,0.14914444216457054,0.1491444421645705,0.14914444216457048,0.0029473054331617234,0.002154265502049003,0.0,0.005702937814647143,0.02338191121323374,0.15764765556989682,0.14914444216457048,0.1491444421645707,0.1491444421645699,0.14914444216457054,0.14914444216457054,0.14914444216457043,0.14914444216456993,0.14914444216457023,0.14914444216456985
4,0.008890033324084461,0.008696253820649485,0.007902151038207685,0.005702937814647587,0.0,0.017646537636268108,0.1533581907665057,0.14521801031132753,0.14521801031132686,0.14521801031132722,0.14521801031132678,0.14521801031132736,0.14521801031132678,0.1452180103113272,0.14521801031132683,0.14521801031132717,0.00869625382064924,0.007902151038207772,0.005702937814647967,0.0,0.01764653763626677,0.15335819076650592,0.14521801031132714,0.1452180103113273,0.14521801031132697,0.14521801031132728,0.14521801031132683,0.14521801031132717,0.1452180103113271,0.14521801031132722,0.14521801031132714
5,0.026557968656931708,0.02636423911502236,0.025570411731354836,0.023381911213234186,0.017646537636268108,0.0,0.1401653030513342,0.13274870212823206,0.13274870212823187,0.13274870212823203,0.13274870212823178,0.13274870212823164,0.13274870212823192,0.13274870212823195,0.13274870212823178,0.13274870212823175,0.026364239115022378,0.025570411731354624,0.023381911213235084,0.017646537636268323,0.0,0.14016530305133432,0.1327487021282321,0.13274870212823184,0.13274870212823198,0.13274870212823195,0.1327487021282322,0.13274870212823195,0.13274870212823214,0.13274870212823203,0.13274870212823212
6,0.1605103927162226,0.1603166093169947,0.15952261319506925,0.15764765556989727,0.1533581907665057,0.1401653030513342,0.0,0.014353017662489002,0.014353017662489483,0.01435301766248966,0.014353017662489712,0.014353017662489,0.014353017662489632,0.014353017662489271,0.014353017662489167,0.01435301766248907,0.16031660931699462,0.15952261319506936,0.15764765556989768,0.153358190766506,0.14016530305133412,0.0,0.014353017662489965,0.01435301766249038,0.014353017662490366,0.014353017662490065,0.014353017662489715,0.014353017662490176,0.014353017662489842,0.014353017662489878,0.014353017662489911
7,0.15180530318682423,0.15161150885851665,0.15082064312928894,0.1491444421645703,0.14521801031132753,0.13274870212823206,0.014353017662489002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851707,0.15082064312928936,0.14914444216457118,0.14521801031132778,0.13274870212823175,0.014353017662488941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.15180530318682395,0.15161150885851638,0.15082064312928917,0.14914444216457057,0.14521801031132686,0.13274870212823187,0.014353017662489483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851712,0.15082064312928942,0.14914444216457107,0.1452180103113277,0.13274870212823142,0.014353017662489647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.15180530318682403,0.1516115088585165,0.150820643129289,0.1491444421645703,0.14521801031132722,0.13274870212823203,0.01435301766248966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851687,0.15082064312928903,0.14914444216457098,0.14521801031132725,0.13274870212823145,0.014353017662489422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.1518053031868239,0.15161150885851643,0.15082064312928942,0.14914444216457087,0.14521801031132678,0.13274870212823178,0.014353017662489712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516115088585171,0.15082064312928928,0.14914444216457073,0.14521801031132722,0.13274870212823156,0.01435301766248946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.15180530318682353,0.15161150885851685,0.15082064312928886,0.14914444216457048,0.14521801031132736,0.13274870212823164,0.014353017662489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851674,0.15082064312928917,0.1491444421645709,0.14521801031132722,0.13274870212823162,0.01435301766248961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.15180530318682398,0.15161150885851643,0.1508206431292893,0.14914444216457057,0.14521801031132678,0.13274870212823192,0.014353017662489632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851718,0.15082064312928925,0.14914444216457098,0.1452180103113271,0.13274870212823153,0.014353017662489786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.15180530318682398,0.15161150885851685,0.15082064312928922,0.14914444216457054,0.1452180103113272,0.13274870212823195,0.014353017662489271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516115088585172,0.15082064312928908,0.1491444421645711,0.14521801031132722,0.13274870212823153,0.01435301766248923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.15180530318682386,0.15161150885851632,0.1508206431292891,0.1491444421645705,0.14521801031132683,0.13274870212823178,0.014353017662489167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851707,0.15082064312928928,0.14914444216457098,0.14521801031132758,0.1327487021282315,0.01435301766248938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.15180530318682386,0.15161150885851676,0.15082064312928906,0.14914444216457048,0.14521801031132717,0.13274870212823175,0.01435301766248907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851707,0.15082064312928906,0.14914444216457098,0.1452180103113271,0.1327487021282313,0.014353017662489491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.00015932362289039866,0.0,0.0007624064216588623,0.0029473054331617234,0.00869625382064924,0.026364239115022378,0.16031660931699462,0.15161150885851707,0.15161150885851712,0.15161150885851687,0.1516115088585171,0.15161150885851674,0.15161150885851718,0.1516115088585172,0.15161150885851707,0.15161150885851707,0.0,0.0007624064216582155,0.002947305433161656,0.008696253820647693,0.026364239115023023,0.16031660931699437,0.15161150885851682,0.1516115088585169,0.1516115088585158,0.15161150885851676,0.15161150885851646,0.15161150885851632,0.15161150885851596,0.15161150885851624,0.15161150885851582
17,0.0009539583300144334,0.0007624064216587921,0.0,0.002154265502049003,0.007902151038207772,0.025570411731354624,0.15952261319506936,0.15082064312928936,0.15082064312928942,0.15082064312928903,0.15082064312928928,0.15082064312928917,0.15082064312928925,0.15082064312928908,0.15082064312928928,0.15082064312928906,0.0007624064216582155,0.0,0.0021542655020490094,0.00790215103820707,0.025570411731354076,0.1595226131950691,0.15082064312928872,0.15082064312928892,0.15082064312928864,0.1508206431292891,0.1508206431292888,0.15082064312928867,0.15082064312928867,0.15082064312928864,0.1508206431292886
18,0.00314110038411547,0.002947305433161693,0.0021542655020481195,0.0,0.005702937814647967,0.023381911213235084,0.15764765556989768,0.14914444216457118,0.14914444216457107,0.14914444216457098,0.14914444216457073,0.1491444421645709,0.14914444216457098,0.1491444421645711,0.14914444216457098,0.14914444216457098,0.002947305433161656,0.0021542655020490094,0.0,0.005702937814647146,0.023381911213233755,0.15764765556989743,0.14914444216457035,0.14914444216457054,0.14914444216457023,0.14914444216457043,0.14914444216457012,0.14914444216457026,0.14914444216457026,0.14914444216457026,0.1491444421645703
19,0.008890033324083849,0.008696253820647527,0.007902151038206882,0.005702937814647143,0.0,0.017646537636268323,0.153358190766506,0.14521801031132778,0.1452180103113277,0.14521801031132725,0.14521801031132722,0.14521801031132722,0.1452180103113271,0.14521801031132722,0.14521801031132758,0.1452180103113271,0.008696253820647693,0.00790215103820707,0.005702937814647146,0.0,0.017646537636266595,0.15335819076650586,0.14521801031132736,0.1452180103113273,0.1452180103113273,0.14521801031132703,0.14521801031132753,0.14521801031132692,0.14521801031132736,0.14521801031132647,0.14521801031132728
20,0.026557968656931174,0.026364239115021663,0.025570411731353913,0.02338191121323374,0.01764653763626677,0.0,0.14016530305133412,0.13274870212823175,0.13274870212823142,0.13274870212823145,0.13274870212823156,0.13274870212823162,0.13274870212823153,0.13274870212823153,0.1327487021282315,0.1327487021282313,0.026364239115023023,0.025570411731354076,0.023381911213233755,0.017646537636266595,0.0,0.14016530305133437,0.13274870212823203,0.13274870212823195,0.13274870212823173,0.13274870212823198,0.13274870212823203,0.13274870212823175,0.13274870212823187,0.13274870212823178,0.13274870212823178
21,0.16051039271622244,0.16031660931699443,0.1595226131950691,0.15764765556989682,0.15335819076650592,0.14016530305133432,0.0,0.014353017662488941,0.014353017662489647,0.014353017662489422,0.01435301766248946,0.01435301766248961,0.014353017662489786,0.01435301766248923,0.01435301766248938,0.014353017662489491,0.16031660931699437,0.1595226131950691,0.15764765556989743,0.15335819076650586,0.14016530305133437,0.0,0.014353017662490048,0.014353017662489743,0.014353017662489831,0.014353017662489968,0.014353017662489618,0.014353017662489751,0.01435301766248984,0.014353017662489843,0.014353017662489784
22,0.1518053031868228,0.15161150885851601,0.1508206431292887,0.14914444216457048,0.14521801031132714,0.1327487021282321,0.014353017662489965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851682,0.15082064312928872,0.14914444216457035,0.14521801031132736,0.13274870212823203,0.014353017662490048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.1518053031868237,0.1516115088585166,0.15082064312928917,0.1491444421645707,0.1452180103113273,0.13274870212823184,0.01435301766249038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516115088585169,0.15082064312928892,0.14914444216457054,0.1452180103113273,0.13274870212823195,0.014353017662489743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.1518053031868234,0.15161150885851626,0.15082064312928847,0.1491444421645699,0.14521801031132697,0.13274870212823198,0.014353017662490366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516115088585158,0.15082064312928864,0.14914444216457023,0.1452180103113273,0.13274870212823173,0.014353017662489831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.1518053031868236,0.1516115088585164,0.15082064312928872,0.14914444216457054,0.14521801031132728,0.13274870212823195,0.014353017662490065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851676,0.1508206431292891,0.14914444216457043,0.14521801031132703,0.13274870212823198,0.014353017662489968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.15180530318682325,0.15161150885851576,0.1508206431292887,0.14914444216457054,0.14521801031132683,0.1327487021282322,0.014353017662489715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851646,0.1508206431292888,0.14914444216457012,0.14521801031132753,0.13274870212823203,0.014353017662489618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.15180530318682306,0.15161150885851632,0.1508206431292886,0.14914444216457043,0.14521801031132717,0.13274870212823195,0.014353017662490176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851632,0.15082064312928867,0.14914444216457026,0.14521801031132692,0.13274870212823175,0.014353017662489751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.15180530318682342,0.15161150885851638,0.15082064312928858,0.14914444216456993,0.1452180103113271,0.13274870212823214,0.014353017662489842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15161150885851596,0.15082064312928867,0.14914444216457026,0.14521801031132736,0.13274870212823187,0.01435301766248984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
